"10004る 3189 春河             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/04/01","4,682,830","427,800,892","91.20","92.40","89.70","92.10","+1.20","1,975",
"100/04/06","4,015,199","367,162,725","92.30","93.10","90.10","90.20","-1.90","2,340",
"100/04/07","7,056,248","633,578,069","90.50","91.90","88.30","89.20","-1.00","3,193",
"100/04/08","4,821,609","424,434,455","89.00","89.00","87.40","88.70","-0.50","2,808",
"100/04/11","4,977,373","430,397,708","88.70","89.20","84.80","85.30","-3.40","2,404",
"100/04/12","5,173,979","451,890,361","85.40","88.60","85.10","87.20","+1.90","3,084",
"100/04/13","4,268,671","369,779,007","88.40","88.40","85.50","86.30","-0.90","2,440",
"100/04/14","3,751,072","321,975,096","86.00","86.80","85.00","86.60","+0.30","2,558",
"100/04/15","4,969,722","429,021,662","86.60","87.00","85.40","86.20","-0.40","2,341",
"100/04/18","2,041,307","176,925,861","86.20","87.50","85.30","86.50","+0.30","1,021",
"100/04/19","1,292,461","112,160,821","86.40","87.70","85.70","86.60","+0.10","831",
"100/04/20","4,282,937","384,754,565","87.10","91.50","86.60","89.90","+3.30","2,463",
"100/04/21","4,073,797","388,413,572","93.00","96.10","93.00","96.10","+6.20","1,709",
"100/04/22","9,928,542","975,069,537","97.10","99.50","97.10","97.70","+1.60","4,630",
"100/04/25","3,846,272","377,920,092","98.80","99.50","97.20","97.90","+0.20","1,992",
"100/04/26","3,483,585","339,600,608","98.00","98.40","96.80","97.20","-0.70","1,755",
"100/04/27","2,692,817","263,619,503","98.00","98.50","97.40","97.70","+0.50","1,462",
"100/04/28","10,447,835","1,048,008,970","98.10","102.50","98.10","102.50","+4.80","4,535",
"100/04/29","5,251,411","529,723,010","102.50","102.50","99.20","99.90","-2.60","2,603",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

