"9901る 3189 春河             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 99/01/04","2,350,779","198,648,939","85.90","85.90","83.60","84.40","-1.20","1,173",
" 99/01/05","5,692,344","470,512,808","84.40","84.60","81.60","82.00","-2.40","2,860",
" 99/01/06","4,243,025","347,982,232","82.00","83.00","81.40","81.90","-0.10","1,972",
" 99/01/07","15,411,644","1,220,337,209","81.90","81.90","77.70","78.50","-3.40","6,173",
" 99/01/08","6,820,592","537,469,955","77.60","79.60","77.60","79.00","+0.50","2,698",
" 99/01/11","5,230,769","424,745,567","80.00","82.00","79.90","81.50","+2.50","2,713",
" 99/01/12","3,613,097","296,820,436","82.00","82.90","81.30","82.00","+0.50","1,782",
" 99/01/13","1,822,637","147,679,501","81.20","81.70","80.40","80.70","-1.30","1,110",
" 99/01/14","3,450,760","281,173,424","80.80","82.30","80.80","81.10","+0.40","2,068",
" 99/01/15","3,323,463","272,174,027","81.80","82.40","81.30","81.90","+0.80","1,699",
" 99/01/18","1,810,817","147,081,081","81.50","81.90","80.90","81.30","-0.60","996",
" 99/01/19","19,438,144","1,685,287,000","83.00","86.90","83.00","86.90","+5.60","5,405",
" 99/01/20","17,498,940","1,538,495,586","87.90","88.80","86.50","86.50","-0.40","7,587",
" 99/01/21","15,152,189","1,345,386,472","87.80","90.70","86.70","88.30","+1.80","6,771",
" 99/01/22","10,921,270","955,596,848","87.90","89.50","86.50","86.50","-1.80","4,795",
" 99/01/25","11,438,236","1,025,997,537","87.20","91.50","86.00","89.60","+3.10","5,735",
" 99/01/26","9,509,527","821,722,868","90.00","90.20","83.90","84.00","-5.60","4,681",
" 99/01/27","6,222,084","532,541,959","85.00","87.50","83.00","85.30","+1.30","3,164",
" 99/01/28","14,820,967","1,189,315,242","84.90","84.90","79.40","80.00","-5.30","6,107",
" 99/01/29","6,487,372","514,481,943","76.50","80.80","76.20","80.50","+0.50","3,333",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

