"10202る 3189 春河             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/02/01","1,460,000","136,674,798","93.50","94.20","93.00","93.10","+0.50","1,074",
"102/02/04","2,769,518","261,901,510","93.60","95.40","93.10","95.00","+1.90","1,807",
"102/02/05","1,356,004","128,140,174","94.90","95.00","94.00","94.70","-0.30","1,039",
"102/02/06","1,586,746","150,867,024","95.00","95.60","94.50","94.50","-0.20","807",
"102/02/18","4,075,580","396,118,646","95.60","98.30","95.60","97.50","+3.00","2,251",
"102/02/19","2,741,110","265,620,860","98.50","98.70","95.80","96.10","-1.40","1,620",
"102/02/20","3,044,703","294,636,850","96.50","97.70","96.30","96.80","+0.70","2,089",
"102/02/21","2,164,912","205,814,020","96.10","97.30","94.00","94.40","-2.40","1,611",
"102/02/22","2,006,191","188,873,283","94.40","95.30","93.60","94.00","-0.40","1,291",
"102/02/23","962,586","90,631,875","94.60","94.90","93.90","94.20","+0.20","610",
"102/02/25","1,758,718","165,727,987","94.40","95.00","93.30","93.50","-0.70","1,138",
"102/02/26","1,667,010","155,314,820","93.00","94.40","92.60","92.60","-0.90","1,160",
"102/02/27","2,505,264","233,583,726","92.60","93.70","92.50","93.50","+0.90","1,602",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

