"10411る 3189 春河             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/11/02","3,739,365","249,453,072","65.10","67.80","65.10","67.50","+0.60","2,346",
"104/11/03","2,285,014","156,259,457","68.20","68.70","67.80","68.60","+1.10","1,697",
"104/11/04","3,092,564","214,833,965","69.00","70.30","68.60","69.80","+1.20","1,960",
"104/11/05","2,521,348","176,289,928","70.70","70.70","69.40","70.00","+0.20","1,715",
"104/11/06","1,980,400","137,386,879","69.60","70.20","68.90","68.90","-1.10","1,010",
"104/11/09","1,566,405","107,408,041","69.00","69.80","67.80","67.80","-1.10","1,239",
"104/11/10","1,774,293","119,919,440","66.90","68.80","66.90","67.60","-0.20","1,255",
"104/11/11","3,502,377","230,239,043","67.20","67.90","64.50","64.50","-3.10","2,440",
"104/11/12","2,307,760","149,363,008","64.50","65.60","64.00","64.90","+0.40","1,692",
"104/11/13","3,915,072","247,363,770","63.60","64.50","62.10","62.80","-2.10","2,696",
"104/11/16","4,864,985","292,869,764","58.60","61.90","58.60","61.30","-1.50","3,365",
"104/11/17","2,225,158","138,384,808","62.30","63.00","61.70","62.00","+0.70","1,587",
"104/11/18","1,804,727","110,976,728","62.50","62.50","61.00","61.00","-1.00","1,399",
"104/11/19","2,589,845","157,944,367","61.90","61.90","60.30","61.10","+0.10","1,869",
"104/11/20","1,901,500","116,632,000","61.10","62.20","60.80","61.10"," 0.00","1,431",
"104/11/23","2,330,338","142,588,485","61.80","61.80","60.60","61.50","+0.40","1,721",
"104/11/24","2,429,527","147,898,850","61.60","61.60","60.50","60.60","-0.90","1,568",
"104/11/25","2,975,598","179,592,695","60.80","61.20","59.90","61.10","+0.50","1,913",
"104/11/26","1,937,223","118,691,122","61.20","61.90","60.80","61.00","-0.10","1,456",
"104/11/27","2,975,683","178,352,833","61.00","61.20","59.30","59.70","-1.30","2,181",
"104/11/30","33,064,861","1,869,252,416","58.50","59.70","54.30","56.90","-2.80","8,431",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

