"10507る 1612 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/07/01","120,020","989,603","8.24","8.26","8.17","8.25"," 0.00","40",
"105/07/04","61,350","503,968","8.25","8.25","8.18","8.22","-0.03","25",
"105/07/05","81,675","675,544","8.22","8.30","8.22","8.27","+0.05","31",
"105/07/06","66,011","542,149","8.20","8.25","8.15","8.24","-0.03","32",
"105/07/07","313,011","2,572,450","8.23","8.25","8.15","8.20","-0.04","90",
"105/07/11","91,136","735,188","8.11","8.11","8.01","8.04","+0.10","56",
"105/07/12","534,233","4,347,226","8.04","8.26","8.04","8.21","+0.17","137",
"105/07/13","114,000","932,800","8.21","8.21","8.14","8.17","-0.04","32",
"105/07/14","135,388","1,112,661","8.17","8.28","8.17","8.25","+0.08","40",
"105/07/15","145,003","1,195,474","8.25","8.27","8.20","8.27","+0.02","36",
"105/07/18","159,475","1,320,383","8.27","8.32","8.27","8.30","+0.03","61",
"105/07/19","97,000","808,560","8.29","8.40","8.29","8.35","+0.05","41",
"105/07/20","117,922","984,226","8.40","8.40","8.30","8.37","+0.02","36",
"105/07/21","96,614","809,677","8.37","8.41","8.37","8.37"," 0.00","41",
"105/07/22","65,003","542,444","8.37","8.37","8.27","8.28","-0.09","20",
"105/07/25","65,003","541,484","8.29","8.38","8.29","8.37","+0.09","27",
"105/07/26","46,000","384,770","8.43","8.43","8.34","8.39","+0.02","20",
"105/07/27","167,003","1,393,525","8.39","8.41","8.28","8.39"," 0.00","52",
"105/07/28","65,369","544,793","8.39","8.39","8.25","8.28","-0.11","39",
"105/07/29","41,474","344,225","8.28","8.32","8.28","8.30","+0.02","25",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

