"10401る 1612 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/01/05","140,260","1,437,913","10.25","10.35","10.20","10.25","-0.05","66",
"104/01/06","121,695","1,237,602","10.20","10.20","10.15","10.15","-0.10","65",
"104/01/07","148,567","1,515,403","10.20","10.25","10.15","10.20","+0.05","63",
"104/01/08","422,148","4,337,480","10.20","10.35","10.10","10.25","+0.05","112",
"104/01/09","530,843","5,491,080","10.35","10.40","10.25","10.35","+0.10","104",
"104/01/12","179,085","1,840,114","10.35","10.35","10.20","10.25","-0.10","81",
"104/01/13","521,702","5,384,973","10.30","10.40","10.25","10.35","+0.10","141",
"104/01/14","534,008","5,532,480","10.35","10.50","10.25","10.35"," 0.00","148",
"104/01/15","227,110","2,348,826","10.35","10.45","10.30","10.30","-0.05","56",
"104/01/16","396,279","4,081,986","10.30","10.35","10.20","10.35","+0.05","118",
"104/01/19","111,007","1,142,870","10.30","10.35","10.25","10.30","-0.05","30",
"104/01/20","134,911","1,384,386","10.25","10.30","10.20","10.25","-0.05","58",
"104/01/21","202,887","2,081,582","10.30","10.30","10.20","10.30","+0.05","70",
"104/01/22","165,929","1,708,259","10.30","10.35","10.25","10.30"," 0.00","72",
"104/01/23","168,024","1,730,443","10.35","10.35","10.25","10.25","-0.05","71",
"104/01/26","1,505,944","15,986,799","10.25","10.80","10.25","10.60","+0.35","431",
"104/01/27","689,575","7,325,561","10.65","10.75","10.55","10.60"," 0.00","198",
"104/01/28","618,162","6,559,923","10.60","10.70","10.45","10.60"," 0.00","145",
"104/01/29","214,005","2,261,000","10.55","10.65","10.50","10.65","+0.05","65",
"104/01/30","305,110","3,255,022","10.70","10.70","10.60","10.60","-0.05","77",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

