"10401る 3356 案             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/01/05","243,001","26,181,107","107.50","109.00","107.00","107.50","-0.50","203",
"104/01/06","292,770","31,207,002","106.50","107.50","106.00","106.50","-1.00","246",
"104/01/07","178,325","19,006,275","107.50","107.50","106.00","107.00","+0.50","157",
"104/01/08","361,705","38,533,579","108.00","108.00","105.50","106.50","-0.50","248",
"104/01/09","238,760","25,539,440","107.00","108.00","106.50","107.00","+0.50","175",
"104/01/12","158,863","16,964,409","106.00","107.50","106.00","106.50","-0.50","142",
"104/01/13","193,127","20,706,589","106.50","108.00","106.50","107.00","+0.50","177",
"104/01/14","207,709","22,381,572","107.00","108.00","107.00","108.00","+1.00","191",
"104/01/15","852,075","94,102,750","108.00","113.00","107.00","110.50","+2.50","692",
"104/01/16","399,083","43,581,464","110.50","111.50","108.00","108.00","-2.50","356",
"104/01/19","234,100","25,490,300","108.50","110.00","108.00","108.00"," 0.00","206",
"104/01/20","220,677","24,054,793","107.50","109.50","107.50","109.00","+1.00","196",
"104/01/21","374,164","41,130,540","109.50","111.00","109.00","110.00","+1.00","292",
"104/01/22","394,075","43,610,785","110.50","111.50","110.00","111.00","+1.00","336",
"104/01/23","321,752","35,674,720","111.50","112.50","110.00","110.00","-1.00","253",
"104/01/26","205,448","22,613,780","110.50","111.00","109.50","110.00"," 0.00","184",
"104/01/27","264,721","29,298,167","111.00","111.50","110.00","111.00","+1.00","270",
"104/01/28","342,164","37,807,119","110.00","111.50","109.50","111.00"," 0.00","257",
"104/01/29","415,083","46,392,752","111.00","112.00","111.00","112.00","+1.00","355",
"104/01/30","1,769,178","206,971,326","112.50","119.00","112.50","117.00","+5.00","1,439",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

