"10207る 3356 案             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/07/01","424,141","58,644,019","136.00","139.00","135.50","139.00","+3.50","379",
"102/07/02","412,113","58,004,253","140.00","142.00","139.50","140.00","+1.00","324",
"102/07/03","192,482","26,827,998","140.00","141.00","138.50","139.00","-1.00","176",
"102/07/04","196,590","27,441,300","140.00","140.00","139.00","140.00","+1.00","161",
"102/07/05","1,041,924","151,111,904","141.00","148.00","141.00","147.00","+7.00","858",
"102/07/08","697,367","102,117,848","150.00","150.00","144.00","144.00","-3.00","588",
"102/07/09","758,045","108,353,935","145.50","145.50","141.50","143.00","-1.00","621",
"102/07/10","434,353","62,325,479","143.00","145.00","142.50","143.00"," 0.00","319",
"102/07/11","674,402","97,409,388","143.50","146.50","142.00","144.50","+1.50","504",
"102/07/12","1,142,000","169,017,000","145.00","150.00","145.00","149.00","+4.50","780",
"102/07/15","1,764,060","270,687,240","150.00","155.00","150.00","155.00","+6.00","1,344",
"102/07/16","2,059,917","276,236,878","135.50","136.00","131.50","133.00","X0.00","1,420",
"102/07/17","779,110","103,246,240","133.00","134.00","131.50","132.00","-1.00","661",
"102/07/18","772,124","102,885,116","133.00","135.00","132.00","133.50","+1.50","605",
"102/07/19","1,154,998","157,517,722","136.00","139.00","134.00","136.00","+2.50","902",
"102/07/22","1,344,058","192,534,429","139.00","145.50","138.00","145.50","+9.50","921",
"102/07/23","2,823,464","432,457,383","149.50","155.50","149.00","149.00","+3.50","1,808",
"102/07/24","1,310,099","200,582,583","150.00","156.00","150.00","153.50","+4.50","1,049",
"102/07/25","715,036","109,319,436","154.50","154.50","151.50","152.00","-1.50","562",
"102/07/26","573,689","87,292,661","153.50","155.00","149.50","150.00","-2.00","450",
"102/07/29","626,006","92,406,879","148.00","149.00","145.50","147.50","-2.50","542",
"102/07/30","1,500,188","233,511,588","147.00","157.50","147.00","157.50","+10.00","972",
"102/07/31","2,021,227","332,445,603","160.50","167.50","160.00","164.50","+7.00","1,607",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

