"10107る 1802              らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/07/02","3,004,302","76,183,908","25.20","25.65","25.10","25.55","+0.50","1,365",
"101/07/03","2,271,085","58,099,076","25.65","25.90","25.40","25.75","+0.20","990",
"101/07/04","5,585,536","147,727,680","26.00","27.15","25.80","27.00","+1.25","2,099",
"101/07/05","8,354,469","234,864,366","27.45","28.80","27.00","28.35","+1.35","2,920",
"101/07/06","3,734,183","103,471,940","28.25","28.25","27.15","27.60","-0.75","1,471",
"101/07/09","4,472,494","126,628,995","27.80","28.65","27.55","28.50","+0.90","1,529",
"101/07/10","4,412,089","126,168,418","28.45","29.10","28.00","28.50"," 0.00","1,513",
"101/07/11","4,245,230","122,591,336","28.00","29.30","28.00","29.25","+0.75","1,421",
"101/07/12","3,422,138","99,083,514","29.05","29.30","28.30","28.90","-0.35","1,267",
"101/07/13","4,325,808","125,416,347","28.90","29.15","28.50","29.00","+0.10","1,109",
"101/07/16","2,722,017","77,542,908","29.00","29.00","27.65","28.00","-1.00","871",
"101/07/17","4,102,606","111,555,035","26.35","27.95","26.35","27.80","X0.00","1,633",
"101/07/18","1,811,786","49,510,201","27.80","27.80","27.05","27.10","-0.70","1,119",
"101/07/19","2,426,715","66,440,751","27.30","27.70","26.90","27.50","+0.40","1,091",
"101/07/20","1,738,371","47,825,267","27.20","27.70","27.20","27.70","+0.20","519",
"101/07/23","2,191,601","59,150,230","27.10","27.40","26.80","27.00","-0.70","1,051",
"101/07/24","1,510,899","40,340,148","26.75","27.00","26.50","26.70","-0.30","728",
"101/07/25","3,109,968","84,264,080","26.45","27.60","26.40","27.05","+0.35","1,604",
"101/07/26","2,095,002","56,856,398","27.05","27.40","26.85","26.85","-0.20","1,150",
"101/07/27","1,489,815","40,811,724","27.40","27.60","27.10","27.40","+0.55","729",
"101/07/30","1,563,329","43,277,310","27.60","27.75","27.40","27.70","+0.30","632",
"101/07/31","2,597,713","73,291,494","27.70","28.50","27.60","28.50","+0.80","1,024",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

