"10110る 1802              らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/10/01","991,976","28,961,294","29.60","29.75","29.00","29.05","-0.70","689",
"101/10/02","633,818","18,631,034","29.25","29.55","29.10","29.55","+0.50","445",
"101/10/03","529,616","15,554,634","29.20","29.55","29.20","29.40","-0.15","419",
"101/10/04","1,144,068","33,297,921","29.40","29.45","28.80","29.30","-0.10","912",
"101/10/05","782,248","22,653,583","29.30","29.30","28.85","28.90","-0.40","543",
"101/10/08","1,277,566","36,547,119","29.10","29.15","28.35","28.50","-0.40","829",
"101/10/09","1,014,597","29,314,474","28.50","29.00","28.50","28.85","+0.35","627",
"101/10/11","617,822","17,576,134","28.50","28.70","28.30","28.30","-0.55","454",
"101/10/12","592,097","16,706,876","28.30","28.50","28.05","28.15","-0.15","409",
"101/10/15","409,523","11,512,941","28.10","28.35","27.90","28.35","+0.20","235",
"101/10/16","727,610","20,449,298","28.05","28.35","28.00","28.10","-0.25","449",
"101/10/17","1,044,440","29,496,470","28.15","28.55","28.00","28.10"," 0.00","623",
"101/10/18","727,984","20,468,440","28.10","28.35","28.00","28.35","+0.25","509",
"101/10/19","1,314,744","36,947,397","28.10","28.30","28.00","28.05","-0.30","822",
"101/10/22","1,012,427","28,083,140","27.60","28.00","27.50","27.95","-0.10","529",
"101/10/23","1,621,272","44,522,029","27.70","27.95","27.20","27.40","-0.55","937",
"101/10/24","1,099,667","30,152,220","27.00","27.75","27.00","27.40"," 0.00","600",
"101/10/25","935,027","25,497,127","27.50","27.50","27.10","27.40"," 0.00","562",
"101/10/26","1,546,025","41,850,419","27.30","27.40","26.80","27.15","-0.25","759",
"101/10/29","1,231,833","33,262,483","27.10","27.10","26.90","27.00","-0.15","437",
"101/10/30","1,195,081","32,708,238","27.00","27.70","27.00","27.30","+0.30","777",
"101/10/31","1,882,244","52,180,875","27.95","27.95","27.30","27.95","+0.65","883",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

