"10502る 1609 ㄈ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/02/01","275,550","1,187,111","4.36","4.36","4.28","4.31","-0.03","67",
"105/02/02","408,021","1,768,246","4.31","4.37","4.30","4.35","+0.04","132",
"105/02/03","275,966","1,182,668","4.35","4.35","4.26","4.32","-0.03","58",
"105/02/15","407,056","1,763,506","4.30","4.41","4.25","4.31","-0.01","97",
"105/02/16","173,213","753,155","4.35","4.38","4.31","4.37","+0.06","79",
"105/02/17","246,066","1,074,640","4.37","4.39","4.34","4.39","+0.02","64",
"105/02/18","525,828","2,333,147","4.41","4.48","4.41","4.48","+0.09","138",
"105/02/19","264,394","1,181,500","4.48","4.51","4.42","4.43","-0.05","125",
"105/02/22","244,894","1,093,199","4.43","4.52","4.42","4.48","+0.05","87",
"105/02/23","306,733","1,394,365","4.48","4.66","4.48","4.55","+0.07","103",
"105/02/24","457,665","2,065,234","4.55","4.60","4.48","4.56","+0.01","115",
"105/02/25","221,837","1,013,122","4.58","4.59","4.53","4.56"," 0.00","69",
"105/02/26","353,514","1,600,936","4.57","4.58","4.51","4.52","-0.04","143",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

