"10112る 1609 ㄈ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/12/03","1,104,451","7,980,432","7.16","7.29","7.16","7.21","+0.05","415",
"101/12/04","296,973","2,130,530","7.20","7.21","7.16","7.20","-0.01","113",
"101/12/05","459,751","3,319,035","7.20","7.26","7.18","7.21","+0.01","180",
"101/12/06","543,736","3,927,979","7.20","7.28","7.20","7.21"," 0.00","231",
"101/12/07","566,198","4,068,844","7.21","7.24","7.14","7.14","-0.07","132",
"101/12/10","561,589","3,989,935","7.15","7.18","7.08","7.10","-0.04","153",
"101/12/11","948,872","6,626,148","7.10","7.11","6.93","6.95","-0.15","394",
"101/12/12","534,769","3,767,464","6.97","7.09","6.97","7.04","+0.09","139",
"101/12/13","670,016","4,757,425","7.04","7.14","7.04","7.12","+0.08","185",
"101/12/14","899,517","6,396,999","7.10","7.17","7.10","7.14","+0.02","141",
"101/12/17","526,972","3,751,930","7.13","7.16","7.09","7.12","-0.02","116",
"101/12/18","273,302","1,944,333","7.06","7.13","7.06","7.10","-0.02","150",
"101/12/19","307,813","2,191,026","7.11","7.16","7.10","7.13","+0.03","117",
"101/12/20","353,818","2,496,246","7.10","7.12","7.00","7.03","-0.10","122",
"101/12/21","555,318","3,871,572","7.01","7.03","6.93","6.97","-0.06","326",
"101/12/22","88,531","618,987","6.93","7.01","6.93","7.01","+0.04","44",
"101/12/24","139,755","978,555","6.96","7.08","6.96","7.01"," 0.00","76",
"101/12/25","591,507","4,167,431","7.01","7.11","7.01","7.09","+0.08","201",
"101/12/26","741,571","5,308,715","7.09","7.19","7.09","7.13","+0.04","245",
"101/12/27","332,164","2,367,626","7.15","7.18","7.10","7.12","-0.01","121",
"101/12/28","389,279","2,782,501","7.14","7.18","7.14","7.14","+0.02","111",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

