"10210る 1609 ㄈ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/10/01","434,853","2,886,408","6.60","6.66","6.60","6.66","+0.04","123",
"102/10/02","423,187","2,821,549","6.66","6.69","6.63","6.69","+0.03","145",
"102/10/03","1,981,860","13,481,882","6.68","6.85","6.68","6.81","+0.12","474",
"102/10/04","809,022","5,514,360","6.79","6.87","6.76","6.83","+0.02","227",
"102/10/07","3,283,107","23,135,620","6.84","7.16","6.84","7.03","+0.20","772",
"102/10/08","1,322,777","9,313,895","7.07","7.12","6.99","6.99","-0.04","308",
"102/10/09","1,160,813","8,061,177","6.93","7.01","6.89","6.89","-0.10","272",
"102/10/11","648,033","4,480,959","7.00","7.00","6.87","6.87","-0.02","212",
"102/10/14","599,770","4,093,695","6.87","6.90","6.79","6.81","-0.06","198",
"102/10/15","438,126","3,009,325","6.85","6.90","6.84","6.90","+0.09","203",
"102/10/16","293,487","2,018,027","6.90","6.93","6.85","6.86","-0.04","127",
"102/10/17","637,720","4,426,600","6.89","7.00","6.89","7.00","+0.14","223",
"102/10/18","2,068,382","14,619,104","7.10","7.11","7.02","7.05","+0.05","467",
"102/10/21","396,993","2,787,242","7.07","7.09","6.99","7.00","-0.05","144",
"102/10/22","293,331","2,044,632","6.99","7.00","6.95","6.97","-0.03","170",
"102/10/23","824,204","5,702,489","6.97","6.97","6.88","6.88","-0.09","170",
"102/10/24","244,217","1,684,876","6.87","6.93","6.87","6.90","+0.02","103",
"102/10/25","490,630","3,383,518","6.91","6.94","6.88","6.88","-0.02","101",
"102/10/28","286,036","1,987,120","6.95","6.96","6.92","6.95","+0.07","83",
"102/10/29","1,770,665","12,556,815","6.95","7.18","6.92","7.13","+0.18","523",
"102/10/30","915,004","6,482,518","7.13","7.14","7.03","7.05","-0.08","259",
"102/10/31","779,130","5,439,558","7.07","7.07","6.94","6.98","-0.07","210",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

