"10403る 1609 ㄈ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/03/02","975,643","6,412,490","6.53","6.61","6.52","6.58","+0.05","289",
"104/03/03","678,539","4,457,037","6.58","6.59","6.54","6.56","-0.02","170",
"104/03/04","822,239","5,401,388","6.52","6.61","6.52","6.55","-0.01","150",
"104/03/05","331,987","2,181,496","6.55","6.59","6.55","6.58","+0.03","123",
"104/03/06","766,999","5,082,526","6.58","6.66","6.58","6.62","+0.04","241",
"104/03/09","689,677","4,571,885","6.60","6.68","6.56","6.61","-0.01","190",
"104/03/10","488,137","3,232,876","6.61","6.66","6.60","6.61"," 0.00","141",
"104/03/11","424,015","2,791,337","6.57","6.61","6.56","6.56","-0.05","164",
"104/03/12","707,449","4,615,360","6.56","6.59","6.50","6.51","-0.05","175",
"104/03/13","517,103","3,363,416","6.52","6.53","6.49","6.49","-0.02","177",
"104/03/16","268,013","1,737,870","6.47","6.50","6.46","6.48","-0.01","122",
"104/03/17","784,134","5,110,847","6.48","6.55","6.48","6.51","+0.03","269",
"104/03/18","3,484,372","23,067,911","6.52","6.67","6.50","6.65","+0.14","895",
"104/03/19","1,880,023","12,490,819","6.67","6.68","6.60","6.60","-0.05","453",
"104/03/20","443,359","2,936,434","6.60","6.66","6.58","6.64","+0.04","275",
"104/03/23","426,565","2,821,305","6.64","6.65","6.60","6.60","-0.04","377",
"104/03/24","447,154","2,941,307","6.56","6.62","6.56","6.56","-0.04","223",
"104/03/25","516,367","3,384,270","6.55","6.61","6.53","6.56"," 0.00","265",
"104/03/26","651,164","4,268,645","6.53","6.58","6.52","6.55","-0.01","233",
"104/03/27","246,349","1,615,634","6.55","6.60","6.54","6.55"," 0.00","256",
"104/03/30","371,202","2,426,413","6.56","6.59","6.51","6.51","-0.04","278",
"104/03/31","417,634","2,719,491","6.52","6.55","6.49","6.49","-0.02","231",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

