"10011る 1609 ㄈ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/11/01","1,197,372","9,857,031","8.11","8.28","8.07","8.23","+0.12","356",
"100/11/02","969,279","7,982,666","8.15","8.30","8.11","8.27","+0.04","249",
"100/11/03","825,664","6,798,302","8.27","8.30","8.18","8.20","-0.07","168",
"100/11/04","829,253","6,905,391","8.22","8.35","8.22","8.33","+0.13","280",
"100/11/07","790,603","6,614,373","8.30","8.40","8.30","8.35","+0.02","193",
"100/11/08","1,214,254","10,224,800","8.35","8.46","8.34","8.42","+0.07","293",
"100/11/09","1,171,027","9,882,574","8.46","8.48","8.37","8.40","-0.02","239",
"100/11/10","1,852,982","15,205,932","8.30","8.30","8.00","8.08","-0.32","267",
"100/11/11","799,503","6,517,914","8.10","8.20","8.10","8.17","+0.09","178",
"100/11/14","854,160","7,073,705","8.23","8.32","8.23","8.30","+0.13","194",
"100/11/15","575,637","4,771,381","8.25","8.33","8.25","8.28","-0.02","110",
"100/11/16","949,759","7,791,204","8.30","8.30","8.10","8.10","-0.18","178",
"100/11/17","811,156","6,586,059","8.10","8.18","8.10","8.13","+0.03","130",
"100/11/18","1,060,432","8,520,828","8.10","8.10","8.01","8.01","-0.12","139",
"100/11/21","951,640","7,522,791","8.00","8.00","7.82","7.83","-0.18","158",
"100/11/22","1,103,308","8,566,532","7.72","7.90","7.66","7.66","-0.17","242",
"100/11/23","1,248,320","9,403,481","7.66","7.69","7.30","7.35","-0.31","265",
"100/11/24","799,475","5,928,399","7.30","7.53","7.30","7.46","+0.11","220",
"100/11/25","649,732","4,848,458","7.48","7.58","7.41","7.46"," 0.00","152",
"100/11/28","1,070,899","8,135,768","7.49","7.68","7.49","7.63","+0.17","245",
"100/11/29","698,746","5,375,090","7.70","7.72","7.65","7.72","+0.09","165",
"100/11/30","551,044","4,178,514","7.72","7.72","7.50","7.51","-0.21","183",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

