"10402る 4919 穝             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/02/02","322,000","9,098,300","28.50","28.60","28.10","28.20","-0.40","152",
"104/02/03","204,000","5,748,900","28.30","28.30","28.10","28.25","+0.05","123",
"104/02/04","942,500","26,886,550","28.50","28.75","28.15","28.20","-0.05","356",
"104/02/05","397,000","11,120,400","28.30","28.40","27.80","27.90","-0.30","260",
"104/02/06","319,562","8,901,595","28.00","28.00","27.65","27.90"," 0.00","147",
"104/02/09","381,462","10,833,831","28.15","28.75","28.00","28.25","+0.35","248",
"104/02/10","179,397","5,079,885","28.30","28.55","28.20","28.20","-0.05","132",
"104/02/11","183,070","5,179,038","28.40","28.40","28.10","28.20"," 0.00","115",
"104/02/12","236,300","6,602,254","28.25","28.25","27.85","27.85","-0.35","163",
"104/02/13","259,500","7,270,650","28.00","28.10","27.90","28.10","+0.25","144",
"104/02/24","208,000","5,873,800","28.20","28.35","28.15","28.25","+0.15","149",
"104/02/25","431,000","12,240,350","28.25","28.80","28.20","28.55","+0.30","253",
"104/02/26","212,201","6,047,078","28.55","28.65","28.35","28.55"," 0.00","136",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

