"10412る 2312 腳             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/12/01","3,470,401","32,379,140","9.29","9.39","9.27","9.32","+0.10","1,152",
"104/12/02","3,137,603","29,276,778","9.34","9.45","9.28","9.28","-0.04","1,036",
"104/12/03","3,728,997","34,488,155","9.29","9.32","9.20","9.22","-0.06","1,109",
"104/12/04","2,000,207","18,334,299","9.22","9.22","9.11","9.16","-0.06","763",
"104/12/07","4,334,023","39,583,210","9.18","9.26","9.09","9.12","-0.04","1,275",
"104/12/08","2,932,123","26,503,337","9.13","9.14","9.00","9.00","-0.12","790",
"104/12/09","3,178,575","28,122,231","9.00","9.00","8.75","8.80","-0.20","951",
"104/12/10","5,267,945","44,942,107","8.73","8.73","8.40","8.51","-0.29","1,472",
"104/12/11","3,210,742","27,664,298","8.58","8.70","8.52","8.59","+0.08","1,108",
"104/12/14","4,679,682","40,568,508","8.60","8.79","8.60","8.68","+0.09","1,441",
"104/12/15","5,387,444","47,662,594","8.71","9.00","8.71","8.95","+0.27","2,001",
"104/12/16","4,436,127","40,009,317","9.03","9.12","8.96","8.98","+0.03","939",
"104/12/17","7,560,467","69,723,930","9.09","9.30","9.03","9.24","+0.26","1,734",
"104/12/18","3,221,775","29,684,216","9.15","9.29","9.11","9.28","+0.04","714",
"104/12/21","2,038,830","18,948,138","9.25","9.34","9.18","9.33","+0.05","716",
"104/12/22","3,072,503","28,827,857","9.34","9.43","9.31","9.37","+0.04","879",
"104/12/23","3,034,972","28,769,388","9.40","9.57","9.40","9.47","+0.10","839",
"104/12/24","3,696,390","34,840,247","9.52","9.58","9.26","9.30","-0.17","766",
"104/12/25","2,635,725","24,493,816","9.30","9.34","9.23","9.32","+0.02","661",
"104/12/28","7,243,109","67,856,619","9.25","9.47","9.25","9.39","+0.07","915",
"104/12/29","3,763,232","35,376,222","9.45","9.45","9.36","9.39"," 0.00","556",
"104/12/30","2,780,858","26,198,405","9.41","9.48","9.36","9.36","-0.03","559",
"104/12/31","4,531,292","43,210,250","9.40","9.66","9.37","9.61","+0.25","1,308",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

