"10202る 2312 腳             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/02/01","2,939,904","19,717,172","6.65","6.75","6.65","6.66","+0.02","399",
"102/02/04","2,140,408","14,335,945","6.68","6.72","6.67","6.69","+0.03","406",
"102/02/05","1,280,686","8,535,055","6.70","6.70","6.63","6.65","-0.04","423",
"102/02/06","1,661,808","11,114,743","6.72","6.72","6.66","6.66","+0.01","427",
"102/02/18","4,024,302","27,191,053","6.70","6.81","6.68","6.77","+0.11","560",
"102/02/19","1,952,056","13,282,407","6.81","6.85","6.78","6.78","+0.01","458",
"102/02/20","1,613,961","10,967,105","6.82","6.82","6.78","6.78"," 0.00","352",
"102/02/21","1,033,175","6,965,335","6.77","6.78","6.72","6.74","-0.04","302",
"102/02/22","1,410,542","9,464,528","6.71","6.74","6.70","6.70","-0.04","286",
"102/02/23","6,561,535","45,604,691","6.71","7.07","6.71","7.00","+0.30","1,108",
"102/02/25","16,374,100","118,621,552","7.07","7.38","7.07","7.17","+0.17","2,626",
"102/02/26","3,686,837","25,980,796","7.09","7.12","6.98","7.00","-0.17","754",
"102/02/27","5,199,117","36,298,251","7.00","7.04","6.93","6.97","-0.03","736",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

