"10212る 2312 腳             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/12/02","5,862,544","65,167,903","11.10","11.25","11.00","11.10","+0.10","1,457",
"102/12/03","8,660,325","97,113,161","11.10","11.35","11.05","11.20","+0.10","1,998",
"102/12/04","11,874,927","130,556,346","11.20","11.30","10.85","10.95","-0.25","2,282",
"102/12/05","14,335,098","153,654,182","10.95","11.00","10.60","10.65","-0.30","2,694",
"102/12/06","9,133,752","97,676,685","10.65","10.80","10.60","10.75","+0.10","1,708",
"102/12/09","9,345,979","99,194,970","10.80","10.85","10.50","10.50","-0.25","2,229",
"102/12/10","12,456,438","128,860,696","10.50","10.60","10.25","10.30","-0.20","2,426",
"102/12/11","12,686,063","128,012,250","10.30","10.40","9.98","10.05","-0.25","2,598",
"102/12/12","13,571,743","132,592,758","10.00","10.00","9.58","9.76","-0.29","3,139",
"102/12/13","8,817,697","88,104,652","9.71","10.20","9.71","10.15","+0.39","2,575",
"102/12/16","5,272,458","52,907,118","10.15","10.20","9.97","9.97","-0.18","2,363",
"102/12/17","5,177,766","52,860,605","10.05","10.30","10.00","10.30","+0.33","1,618",
"102/12/18","24,329,753","265,822,033","10.70","11.00","10.70","11.00","+0.70","4,679",
"102/12/19","21,330,555","239,040,317","11.30","11.40","11.00","11.10","+0.10","4,983",
"102/12/20","7,990,133","87,009,129","11.10","11.10","10.75","10.80","-0.30","1,948",
"102/12/23","6,957,320","75,435,895","10.70","11.00","10.70","10.85","+0.05","2,327",
"102/12/24","7,085,764","77,575,304","11.00","11.10","10.80","11.05","+0.20","2,503",
"102/12/25","6,707,385","73,333,464","11.15","11.15","10.80","10.85","-0.20","1,835",
"102/12/26","5,183,245","55,938,486","10.80","10.95","10.70","10.80","-0.05","1,158",
"102/12/27","5,356,477","57,832,716","10.85","10.90","10.75","10.75","-0.05","2,075",
"102/12/30","8,984,456","98,222,216","10.95","11.05","10.80","11.05","+0.30","2,951",
"102/12/31","9,641,650","106,566,367","11.10","11.20","10.95","10.95","-0.10","2,071",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

