"10103る 1612 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/03/01","541,884","5,920,534","10.90","11.00","10.85","10.90"," 0.00","157",
"101/03/02","631,412","6,940,084","11.00","11.05","10.95","11.00","+0.10","176",
"101/03/03","647,851","7,137,365","11.00","11.10","10.95","11.00"," 0.00","178",
"101/03/05","578,052","6,309,053","11.10","11.10","10.80","10.80","-0.20","175",
"101/03/06","743,300","7,875,975","10.80","10.85","10.45","10.50","-0.30","285",
"101/03/07","815,301","8,569,617","10.40","10.80","10.30","10.75","+0.25","234",
"101/03/08","1,495,206","16,188,210","10.80","10.95","10.70","10.70","-0.05","291",
"101/03/09","614,170","6,616,299","10.85","10.85","10.70","10.70"," 0.00","207",
"101/03/12","373,173","4,005,626","10.90","10.90","10.65","10.65","-0.05","129",
"101/03/13","514,675","5,476,834","10.70","10.75","10.55","10.55","-0.10","212",
"101/03/14","443,001","4,726,657","10.65","10.75","10.60","10.60","+0.05","181",
"101/03/15","294,388","3,117,968","10.65","10.65","10.55","10.55","-0.05","124",
"101/03/16","352,287","3,736,048","10.55","10.70","10.55","10.70","+0.15","121",
"101/03/19","1,044,788","11,229,587","10.70","10.85","10.55","10.70"," 0.00","195",
"101/03/20","342,005","3,634,601","10.70","10.75","10.55","10.55","-0.15","117",
"101/03/21","421,002","4,404,670","10.55","10.65","10.40","10.45","-0.10","167",
"101/03/22","463,802","4,834,430","10.45","10.55","10.35","10.35","-0.10","158",
"101/03/23","257,225","2,678,098","10.35","10.50","10.35","10.40","+0.05","103",
"101/03/26","294,081","3,039,642","10.35","10.45","10.30","10.30","-0.10","114",
"101/03/27","252,277","2,622,751","10.35","10.45","10.35","10.35","+0.05","114",
"101/03/28","327,254","3,418,140","10.35","10.50","10.35","10.40","+0.05","145",
"101/03/29","563,960","5,718,043","10.30","10.45","10.00","10.05","-0.35","215",
"101/03/30","352,402","3,537,910","10.00","10.10","9.96","10.05"," 0.00","120",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

