"10304る 1612 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/04/01","779,415","7,911,637","10.10","10.20","10.10","10.15"," 0.00","240",
"103/04/02","859,105","8,755,470","10.15","10.25","10.15","10.25","+0.10","247",
"103/04/03","765,087","7,822,977","10.30","10.30","10.15","10.15","-0.10","228",
"103/04/07","945,289","9,716,494","10.15","10.35","10.15","10.25","+0.10","247",
"103/04/08","467,029","4,788,390","10.30","10.30","10.20","10.20","-0.05","184",
"103/04/09","1,820,668","18,915,626","10.25","10.50","10.25","10.45","+0.25","486",
"103/04/10","1,255,065","13,057,764","10.50","10.55","10.30","10.45"," 0.00","321",
"103/04/11","1,044,081","10,817,227","10.45","10.45","10.25","10.40","-0.05","279",
"103/04/14","617,778","6,417,517","10.40","10.45","10.30","10.30","-0.10","182",
"103/04/15","499,180","5,167,096","10.30","10.40","10.30","10.40","+0.10","157",
"103/04/16","1,432,597","15,010,919","10.40","10.60","10.35","10.55","+0.15","468",
"103/04/17","610,585","6,412,740","10.60","10.60","10.45","10.50","-0.05","211",
"103/04/18","1,608,177","16,791,513","10.55","10.55","10.35","10.40","-0.10","340",
"103/04/21","379,132","3,969,851","10.50","10.50","10.40","10.50","+0.10","180",
"103/04/22","727,111","7,659,194","10.50","10.60","10.50","10.50"," 0.00","246",
"103/04/23","1,010,149","10,698,597","10.50","10.70","10.50","10.60","+0.10","362",
"103/04/24","725,093","7,681,319","10.60","10.65","10.50","10.50","-0.10","221",
"103/04/25","1,455,000","15,079,900","10.50","10.55","10.25","10.30","-0.20","415",
"103/04/28","1,160,856","12,091,456","10.40","10.50","10.35","10.40","+0.10","325",
"103/04/29","834,763","8,752,434","10.50","10.50","10.40","10.50","+0.10","209",
"103/04/30","707,767","7,414,798","10.50","10.55","10.40","10.40","-0.10","174",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

