"10305る 1612 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/05/02","531,099","5,554,577","10.50","10.50","10.40","10.45","+0.05","162",
"103/05/05","445,500","4,655,794","10.45","10.50","10.40","10.50","+0.05","123",
"103/05/06","655,059","6,867,615","10.50","10.55","10.45","10.50"," 0.00","154",
"103/05/07","649,089","6,813,478","10.50","10.55","10.45","10.50"," 0.00","158",
"103/05/08","738,209","7,775,541","10.55","10.60","10.45","10.60","+0.10","195",
"103/05/09","547,244","5,762,187","10.55","10.60","10.50","10.50","-0.10","145",
"103/05/12","2,887,457","30,992,492","10.60","10.85","10.60","10.70","+0.20","740",
"103/05/13","1,399,843","15,004,985","10.80","10.85","10.60","10.70"," 0.00","321",
"103/05/14","1,745,637","18,819,982","10.80","10.85","10.70","10.85","+0.15","330",
"103/05/15","6,826,634","76,075,874","11.00","11.25","11.00","11.00","+0.15","1,734",
"103/05/16","1,881,105","20,571,148","10.90","11.00","10.85","10.95","-0.05","427",
"103/05/19","1,654,043","18,393,931","11.00","11.20","11.00","11.20","+0.25","450",
"103/05/20","1,377,054","15,517,154","11.25","11.40","11.15","11.15","-0.05","391",
"103/05/21","1,105,000","12,388,300","11.15","11.35","11.15","11.15"," 0.00","305",
"103/05/22","665,050","7,437,757","11.15","11.25","11.15","11.15"," 0.00","174",
"103/05/23","1,245,597","13,855,767","11.15","11.25","11.00","11.05","-0.10","342",
"103/05/26","1,127,180","12,405,887","11.05","11.10","10.95","11.00","-0.05","288",
"103/05/27","695,651","7,687,961","11.00","11.15","11.00","11.05","+0.05","201",
"103/05/28","736,334","8,153,174","11.05","11.15","11.00","11.00","-0.05","182",
"103/05/29","684,124","7,597,838","11.10","11.15","11.05","11.10","+0.10","191",
"103/05/30","498,608","5,532,138","11.15","11.15","11.05","11.05","-0.05","171",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

