"10506る 1612 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/06/01","83,415","675,871","8.08","8.15","8.07","8.15","+0.05","31",
"105/06/02","72,460","587,433","8.09","8.19","8.09","8.10","-0.05","23",
"105/06/03","25,512","206,836","8.10","8.14","8.10","8.10"," 0.00","18",
"105/06/04","42,021","342,560","8.20","8.20","8.10","8.15","+0.05","29",
"105/06/06","29,002","236,226","8.15","8.15","8.10","8.11","-0.04","11",
"105/06/07","98,004","795,122","8.09","8.15","8.09","8.11"," 0.00","24",
"105/06/08","92,285","751,766","8.10","8.30","8.10","8.30","+0.19","27",
"105/06/13","62,029","508,644","8.29","8.29","8.12","8.19","-0.11","51",
"105/06/14","131,001","1,060,918","8.10","8.11","8.07","8.11","-0.08","23",
"105/06/15","95,728","784,271","8.12","8.34","8.11","8.34","+0.23","41",
"105/06/16","115,794","948,819","8.30","8.30","8.14","8.14","-0.20","49",
"105/06/17","75,052","609,976","8.13","8.15","8.11","8.15","+0.01","22",
"105/06/20","84,768","689,589","8.15","8.18","8.10","8.18","+0.03","36",
"105/06/21","47,559","388,467","8.11","8.21","8.11","8.17","-0.01","16",
"105/06/22","64,626","526,511","8.20","8.21","8.09","8.20","+0.03","25",
"105/06/23","64,003","522,794","8.14","8.21","8.12","8.19","-0.01","34",
"105/06/24","174,001","1,413,618","8.30","8.30","8.02","8.25","+0.06","51",
"105/06/27","281,012","2,294,468","7.99","8.26","7.99","8.23","-0.02","87",
"105/06/28","110,159","902,517","8.21","8.22","8.15","8.16","-0.07","27",
"105/06/29","178,000","1,450,370","8.21","8.21","8.07","8.16"," 0.00","52",
"105/06/30","195,527","1,607,559","8.21","8.25","8.17","8.25","+0.09","71",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

