"108年08月 2883 開發金           各日成交資訊"
"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數",
"108/08/01","21,373,133","197,149,398","9.22","9.25","9.21","9.22","-0.06","4,741",
"108/08/02","25,485,975","232,855,924","9.14","9.17","9.11","9.15","-0.07","5,391",
"108/08/05","28,788,293","261,754,247","9.12","9.14","9.06","9.08","-0.07","6,074",
"108/08/06","23,648,360","212,525,056","9.00","9.07","8.92","9.02","-0.06","5,901",
"108/08/07","29,080,684","261,630,401","9.02","9.03","8.97","8.99","-0.03","6,941",
"108/08/08","9,130,736","82,770,958","9.00","9.10","9.00","9.06","+0.07","2,370",
"108/08/12","14,826,162","134,794,768","9.02","9.19","9.01","9.12","+0.06","3,735",
"108/08/13","13,198,569","119,884,682","9.12","9.12","9.06","9.06","-0.06","4,135",
"108/08/14","16,050,269","145,872,865","9.07","9.17","9.06","9.06"," 0.00","3,544",
"108/08/15","13,873,599","124,898,104","9.00","9.02","8.98","9.01","-0.05","2,933",
"108/08/16","22,588,135","205,479,035","8.98","9.19","8.98","9.16","+0.15","5,709",
"108/08/19","12,503,601","114,463,382","9.16","9.19","9.10","9.13","-0.03","4,310",
"108/08/20","9,655,432","88,084,434","9.11","9.18","9.10","9.10","-0.03","2,505",
"108/08/21","12,154,723","110,358,115","9.14","9.14","9.04","9.05","-0.05","3,057",
"108/08/22","10,795,521","97,834,489","9.09","9.11","9.03","9.06","+0.01","2,674",
"108/08/23","10,516,064","95,084,672","9.05","9.06","9.02","9.05","-0.01","3,303",
"108/08/26","16,144,332","145,312,876","9.00","9.03","8.98","9.00","-0.05","3,459",
"108/08/27","43,362,123","388,963,827","9.01","9.03","8.96","8.96","-0.04","3,507",
"108/08/28","7,907,804","71,347,488","9.00","9.05","8.99","9.02","+0.06","2,055",
"108/08/29","12,568,423","113,017,117","9.00","9.01","8.96","8.99","-0.03","3,207",
"108/08/30","19,331,451","174,924,786","9.01","9.09","9.00","9.09","+0.10","3,116",
"說明:"
"符號說明:+/-/X表示漲/跌/不比價"
"當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。"
"ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。"

