"10202る 1609 ㄈ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/02/01","551,351","3,923,763","7.07","7.15","7.05","7.12","+0.06","184",
"102/02/04","582,898","4,135,586","7.12","7.14","7.07","7.07","-0.05","175",
"102/02/05","420,905","2,972,626","7.03","7.12","7.03","7.06","-0.01","172",
"102/02/06","426,490","3,012,352","7.04","7.10","7.04","7.05","-0.01","147",
"102/02/18","480,052","3,409,920","7.05","7.13","7.05","7.09","+0.04","158",
"102/02/19","964,577","6,929,549","7.14","7.22","7.09","7.21","+0.12","386",
"102/02/20","1,090,756","7,884,424","7.21","7.25","7.20","7.25","+0.04","312",
"102/02/21","744,269","5,375,384","7.24","7.24","7.20","7.24","-0.01","185",
"102/02/22","968,392","7,026,217","7.29","7.29","7.22","7.26","+0.02","349",
"102/02/23","577,914","4,192,044","7.26","7.29","7.23","7.26"," 0.00","156",
"102/02/25","549,945","3,982,388","7.26","7.26","7.22","7.24","-0.02","168",
"102/02/26","445,054","3,183,362","7.20","7.20","7.13","7.18","-0.06","126",
"102/02/27","396,551","2,840,301","7.14","7.19","7.13","7.17","-0.01","112",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

