"10211る 1609 ㄈ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/11/01","396,109","2,753,143","7.03","7.03","6.92","6.95","-0.03","127",
"102/11/04","350,102","2,438,180","6.99","7.02","6.91","6.95"," 0.00","119",
"102/11/05","521,742","3,581,080","6.96","6.96","6.83","6.84","-0.11","140",
"102/11/06","333,385","2,271,487","6.87","6.89","6.79","6.81","-0.03","92",
"102/11/07","486,077","3,302,125","6.81","6.87","6.73","6.78","-0.03","182",
"102/11/08","169,852","1,147,758","6.75","6.83","6.72","6.75","-0.03","78",
"102/11/11","159,694","1,078,505","6.79","6.79","6.73","6.75"," 0.00","74",
"102/11/12","197,867","1,337,803","6.74","6.79","6.73","6.75"," 0.00","95",
"102/11/13","288,054","1,941,067","6.74","6.77","6.70","6.72","-0.03","99",
"102/11/14","338,235","2,274,913","6.72","6.75","6.71","6.75","+0.03","128",
"102/11/15","259,083","1,746,369","6.74","6.76","6.72","6.72","-0.03","128",
"102/11/18","303,997","2,055,041","6.73","6.82","6.73","6.73","+0.01","146",
"102/11/19","165,330","1,112,482","6.73","6.75","6.72","6.74","+0.01","70",
"102/11/20","330,963","2,239,226","6.73","6.80","6.73","6.75","+0.01","110",
"102/11/21","295,627","1,988,084","6.73","6.74","6.70","6.72","-0.03","78",
"102/11/22","786,176","5,342,299","6.72","6.84","6.72","6.75","+0.03","144",
"102/11/25","238,810","1,621,445","6.75","6.82","6.75","6.79","+0.04","69",
"102/11/26","204,456","1,387,862","6.78","6.81","6.76","6.81","+0.02","62",
"102/11/27","264,446","1,798,604","6.81","6.82","6.78","6.81"," 0.00","101",
"102/11/28","456,905","3,131,512","6.81","6.90","6.81","6.86","+0.05","126",
"102/11/29","416,066","2,863,455","6.87","6.91","6.84","6.89","+0.03","118",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

