"10302る 1609 ㄈ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/02/05","1,023,265","7,112,836","7.00","7.05","6.88","6.91","-0.14","379",
"103/02/06","764,488","5,342,688","6.99","7.02","6.93","6.99","+0.08","271",
"103/02/07","549,826","3,880,283","7.02","7.09","7.00","7.06","+0.07","217",
"103/02/10","481,805","3,400,045","7.09","7.10","7.03","7.03","-0.03","149",
"103/02/11","686,770","4,815,310","7.00","7.05","6.99","7.01","-0.02","148",
"103/02/12","836,604","5,875,988","7.01","7.08","7.00","7.04","+0.03","216",
"103/02/13","3,577,890","25,649,609","7.04","7.25","7.04","7.17","+0.13","807",
"103/02/14","1,066,187","7,636,285","7.19","7.22","7.12","7.12","-0.05","308",
"103/02/17","511,258","3,627,990","7.12","7.12","7.09","7.09","-0.03","139",
"103/02/18","541,314","3,847,552","7.09","7.13","7.09","7.13","+0.04","140",
"103/02/19","663,294","4,751,887","7.15","7.20","7.12","7.15","+0.02","223",
"103/02/20","997,924","7,145,533","7.18","7.22","7.12","7.15"," 0.00","278",
"103/02/21","730,617","5,233,438","7.16","7.20","7.15","7.16","+0.01","214",
"103/02/24","999,717","7,124,091","7.14","7.19","7.10","7.12","-0.04","201",
"103/02/25","814,612","5,789,187","7.13","7.15","7.08","7.09","-0.03","232",
"103/02/26","970,846","6,869,101","7.09","7.13","7.06","7.06","-0.03","211",
"103/02/27","762,480","5,388,064","7.04","7.10","7.04","7.05","-0.01","159",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

