"9910る 1609 ㄈ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 99/10/01","1,892,813","17,255,710","9.10","9.16","9.09","9.10","+0.04","503",
" 99/10/04","2,315,069","21,180,786","9.15","9.20","9.11","9.12","+0.02","527",
" 99/10/05","1,841,221","16,651,127","9.12","9.14","8.98","9.01","-0.11","373",
" 99/10/06","4,960,175","45,630,014","9.10","9.30","9.08","9.17","+0.16","1,111",
" 99/10/07","1,986,474","18,235,036","9.21","9.25","9.13","9.14","-0.03","525",
" 99/10/08","1,492,283","13,590,479","9.14","9.15","9.06","9.10","-0.04","342",
" 99/10/11","2,259,233","20,540,699","9.12","9.15","9.01","9.02","-0.08","471",
" 99/10/12","1,964,582","17,647,858","9.02","9.10","8.84","8.96","-0.06","432",
" 99/10/13","1,078,611","9,693,791","9.01","9.05","8.96","8.97","+0.01","368",
" 99/10/14","4,424,934","40,461,279","9.09","9.20","9.06","9.14","+0.17","901",
" 99/10/15","14,652,023","137,544,104","9.23","9.51","9.22","9.31","+0.17","2,553",
" 99/10/18","4,163,495","38,106,712","9.31","9.35","9.03","9.05","-0.26","840",
" 99/10/19","2,835,713","25,612,477","9.05","9.13","8.97","9.00","-0.05","541",
" 99/10/20","1,115,047","10,019,284","8.94","9.04","8.92","9.01","+0.01","277",
" 99/10/21","1,756,438","15,816,574","9.02","9.09","8.98","8.98","-0.03","390",
" 99/10/22","1,436,367","12,945,058","9.00","9.08","8.98","8.99","+0.01","338",
" 99/10/25","2,592,668","23,688,270","9.02","9.19","9.02","9.15","+0.16","568",
" 99/10/26","1,504,478","13,760,466","9.20","9.25","9.09","9.12","-0.03","440",
" 99/10/27","1,187,234","10,825,879","9.10","9.16","9.08","9.09","-0.03","270",
" 99/10/28","1,736,502","15,730,906","9.09","9.12","9.03","9.05","-0.04","444",
" 99/10/29","1,523,295","13,700,871","9.05","9.10","8.95","8.95","-0.10","332",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

