"10004る 1609 ㄈ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/04/01","497,670","4,084,767","8.27","8.27","8.20","8.21","-0.06","121",
"100/04/06","846,971","6,962,718","8.20","8.25","8.20","8.25","+0.04","234",
"100/04/07","797,451","6,588,978","8.29","8.29","8.24","8.26","+0.01","198",
"100/04/08","1,143,553","9,524,202","8.29","8.35","8.27","8.31","+0.05","324",
"100/04/11","494,794","4,111,667","8.33","8.35","8.28","8.32","+0.01","144",
"100/04/12","553,658","4,558,070","8.31","8.31","8.20","8.23","-0.09","148",
"100/04/13","404,021","3,322,596","8.23","8.26","8.18","8.25","+0.02","149",
"100/04/14","1,149,160","9,544,852","8.19","8.38","8.19","8.31","+0.06","377",
"100/04/15","497,523","4,135,329","8.34","8.36","8.26","8.29","-0.02","142",
"100/04/18","381,270","3,153,529","8.23","8.33","8.23","8.25","-0.04","135",
"100/04/19","3,483,590","29,565,508","8.30","8.58","8.30","8.48","+0.23","912",
"100/04/20","3,896,850","33,977,642","8.53","8.85","8.51","8.74","+0.26","942",
"100/04/21","2,610,792","22,890,866","8.80","8.84","8.71","8.80","+0.06","704",
"100/04/22","1,371,084","12,071,855","8.80","8.84","8.77","8.80"," 0.00","383",
"100/04/25","3,164,218","28,226,087","8.83","8.99","8.82","8.94","+0.14","691",
"100/04/26","1,895,006","16,906,616","8.94","8.98","8.86","8.93","-0.01","395",
"100/04/27","2,251,822","20,256,858","8.99","9.05","8.94","9.00","+0.07","1,650",
"100/04/28","1,579,787","14,183,743","9.01","9.02","8.93","8.93","-0.07","404",
"100/04/29","2,771,828","24,915,114","8.95","9.05","8.91","8.94","+0.01","460",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

