"10409る 1609 ㄈ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/09/01","415,847","1,822,515","4.33","4.41","4.33","4.40","+0.07","123",
"104/09/02","297,174","1,300,021","4.40","4.40","4.31","4.40"," 0.00","75",
"104/09/03","418,762","1,885,591","4.40","4.57","4.40","4.50","+0.10","152",
"104/09/04","284,103","1,297,314","4.50","4.63","4.50","4.51","+0.01","80",
"104/09/07","317,002","1,439,418","4.53","4.60","4.51","4.51"," 0.00","80",
"104/09/08","970,281","4,451,238","4.46","4.65","4.46","4.63","+0.12","155",
"104/09/09","607,002","2,822,651","4.68","4.71","4.62","4.62","-0.01","159",
"104/09/10","471,229","2,161,851","4.64","4.65","4.57","4.60","-0.02","121",
"104/09/11","389,487","1,793,183","4.65","4.65","4.57","4.58","-0.02","132",
"104/09/14","408,379","1,857,962","4.58","4.63","4.51","4.52","-0.06","136",
"104/09/15","316,103","1,425,682","4.53","4.54","4.48","4.54","+0.02","128",
"104/09/16","319,971","1,447,887","4.54","4.55","4.51","4.53","-0.01","52",
"104/09/17","516,011","2,351,776","4.54","4.60","4.53","4.56","+0.03","126",
"104/09/18","531,313","2,447,517","4.56","4.64","4.56","4.61","+0.05","176",
"104/09/21","188,753","864,129","4.61","4.64","4.55","4.58","-0.03","74",
"104/09/22","82,010","375,781","4.58","4.60","4.56","4.58"," 0.00","44",
"104/09/23","356,794","1,605,175","4.55","4.56","4.46","4.50","-0.08","98",
"104/09/24","323,965","1,456,949","4.50","4.53","4.46","4.48","-0.02","77",
"104/09/25","171,606","767,193","4.50","4.50","4.45","4.45","-0.03","66",
"104/09/30","203,898","896,906","4.42","4.43","4.38","4.40","-0.05","79",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

