"10305る 1609 ㄈ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/05/02","997,721","7,342,065","7.36","7.43","7.33","7.40","+0.04","248",
"103/05/05","627,479","4,659,497","7.50","7.50","7.39","7.39","-0.01","230",
"103/05/06","1,018,931","7,518,997","7.40","7.41","7.36","7.37","-0.02","232",
"103/05/07","902,985","6,628,034","7.35","7.39","7.32","7.34","-0.03","215",
"103/05/08","1,621,726","11,903,964","7.36","7.39","7.30","7.38","+0.04","317",
"103/05/09","835,242","6,154,352","7.40","7.43","7.34","7.34","-0.04","173",
"103/05/12","648,583","4,747,990","7.32","7.37","7.31","7.32","-0.02","169",
"103/05/13","1,565,225","11,523,849","7.33","7.41","7.32","7.33","+0.01","289",
"103/05/14","1,882,932","13,696,468","7.30","7.35","7.23","7.26","-0.07","378",
"103/05/15","2,786,612","19,912,653","7.22","7.25","7.09","7.16","-0.10","555",
"103/05/16","507,286","3,621,391","7.15","7.17","7.11","7.16"," 0.00","147",
"103/05/19","557,646","4,014,755","7.20","7.22","7.18","7.19","+0.03","163",
"103/05/20","509,169","3,654,049","7.20","7.20","7.15","7.15","-0.04","122",
"103/05/21","827,520","5,891,109","7.12","7.17","7.11","7.11","-0.04","180",
"103/05/22","338,152","2,422,035","7.13","7.18","7.13","7.16","+0.05","118",
"103/05/23","423,995","3,038,603","7.16","7.21","7.15","7.17","+0.01","124",
"103/05/26","614,932","4,406,032","7.17","7.19","7.14","7.19","+0.02","150",
"103/05/27","1,227,121","8,804,034","7.19","7.20","7.14","7.15","-0.04","147",
"103/05/28","494,169","3,548,506","7.21","7.22","7.15","7.18","+0.03","175",
"103/05/29","504,625","3,626,168","7.18","7.20","7.17","7.18"," 0.00","140",
"103/05/30","786,929","5,669,834","7.18","7.24","7.17","7.19","+0.01","186",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

