"10008る 2312 腳             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/08/01","1,301,495","11,211,974","8.59","8.65","8.58","8.63","+0.07","533",
"100/08/02","1,044,292","8,950,767","8.60","8.62","8.53","8.53","-0.10","271",
"100/08/03","2,036,876","16,990,512","8.48","8.48","8.24","8.31","-0.22","396",
"100/08/04","1,684,657","14,060,399","8.32","8.38","8.31","8.34","+0.03","468",
"100/08/05","4,180,537","32,478,465","7.76","7.89","7.76","7.76","-0.58","676",
"100/08/08","3,895,138","28,473,490","7.51","7.58","7.22","7.22","-0.54","613",
"100/08/09","6,574,832","44,350,678","6.72","6.89","6.72","6.77","-0.45","1,259",
"100/08/10","3,687,912","25,904,032","6.93","7.20","6.93","7.13","+0.36","989",
"100/08/11","2,085,344","14,557,138","6.89","7.08","6.83","7.08","-0.05","592",
"100/08/12","2,655,407","19,092,091","7.19","7.27","7.12","7.13","+0.05","580",
"100/08/15","976,258","7,066,166","7.13","7.29","7.13","7.24","+0.11","277",
"100/08/16","2,026,288","14,867,143","7.30","7.39","7.28","7.36","+0.12","711",
"100/08/17","1,393,682","10,204,115","7.40","7.40","7.28","7.28","-0.08","397",
"100/08/18","1,997,645","14,186,880","7.21","7.23","7.03","7.08","-0.20","639",
"100/08/19","2,457,357","16,618,561","6.61","7.01","6.61","6.70","-0.38","505",
"100/08/22","1,451,264","9,729,833","6.66","6.80","6.61","6.66","-0.04","369",
"100/08/23","1,833,816","12,502,736","6.71","6.99","6.71","6.96","+0.30","1,365",
"100/08/24","1,523,051","10,583,291","7.00","7.03","6.87","6.90","-0.06","2,379",
"100/08/25","1,318,534","9,150,638","6.96","7.01","6.82","6.82","-0.08","1,353",
"100/08/26","933,863","6,376,348","6.80","6.86","6.80","6.82"," 0.00","1,162",
"100/08/29","2,666,145","19,060,880","7.02","7.26","7.00","7.24","+0.42","707",
"100/08/30","2,407,022","17,873,307","7.29","7.50","7.27","7.47","+0.23","627",
"100/08/31","2,956,825","22,275,658","7.49","7.62","7.42","7.62","+0.15","704",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

