"10007る 2312 腳             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/07/01","2,471,969","22,661,276","9.18","9.22","9.13","9.18","+0.05","506",
"100/07/04","1,501,069","13,694,144","9.15","9.17","9.08","9.09","X0.00","381",
"100/07/05","1,718,523","15,473,018","9.12","9.12","8.94","8.95","-0.14","491",
"100/07/06","1,851,452","16,632,208","8.95","9.02","8.94","9.00","+0.05","2,265",
"100/07/07","1,254,548","11,285,862","9.00","9.03","8.96","9.00"," 0.00","344",
"100/07/08","1,300,212","11,706,147","9.04","9.06","8.93","8.95","-0.05","1,304",
"100/07/11","4,179,277","38,239,701","9.01","9.23","9.01","9.13","+0.18","1,072",
"100/07/12","3,372,266","30,478,727","9.15","9.19","8.96","8.97","-0.16","1,529",
"100/07/13","2,497,888","22,474,376","9.10","9.10","8.91","8.92","-0.05","1,931",
"100/07/14","2,656,951","23,404,333","9.05","9.05","8.61","8.67","-0.25","723",
"100/07/15","2,688,545","23,409,363","8.67","8.78","8.67","8.76","+0.09","560",
"100/07/18","3,917,399","33,671,375","8.75","8.75","8.55","8.60","-0.16","734",
"100/07/19","2,740,079","23,337,562","8.60","8.60","8.48","8.50","-0.10","640",
"100/07/20","4,845,668","41,400,999","8.56","8.63","8.49","8.52","+0.02","849",
"100/07/21","2,558,423","21,826,621","8.54","8.60","8.50","8.52"," 0.00","704",
"100/07/22","2,211,806","19,001,178","8.55","8.63","8.54","8.60","+0.08","570",
"100/07/25","1,117,435","9,533,283","8.54","8.57","8.51","8.52","-0.08","312",
"100/07/26","1,252,403","10,737,602","8.53","8.61","8.53","8.60","+0.08","379",
"100/07/27","1,354,380","11,651,755","8.62","8.67","8.56","8.67","+0.07","414",
"100/07/28","1,986,057","17,175,773","8.63","8.69","8.60","8.66","-0.01","444",
"100/07/29","1,450,106","12,499,656","8.66","8.70","8.56","8.56","-0.10","406",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

