"10111る 2312 腳             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/11/01","1,432,758","8,563,448","5.95","6.05","5.87","6.02","+0.14","416",
"101/11/02","942,952","5,749,722","6.05","6.20","6.00","6.04","+0.02","308",
"101/11/05","567,615","3,391,616","6.04","6.04","5.94","5.98","-0.06","150",
"101/11/06","576,522","3,446,422","5.98","6.04","5.95","6.04","+0.06","161",
"101/11/07","2,278,536","13,911,083","6.02","6.17","6.02","6.13","+0.09","386",
"101/11/08","396,538","2,400,618","6.06","6.09","6.02","6.07","-0.06","155",
"101/11/09","1,296,124","7,973,643","6.08","6.20","6.08","6.16","+0.09","366",
"101/11/12","1,014,460","6,234,092","6.20","6.20","6.09","6.09","-0.07","245",
"101/11/13","679,964","4,115,528","6.10","6.15","6.02","6.04","-0.05","276",
"101/11/14","467,261","2,821,106","6.04","6.07","6.02","6.04"," 0.00","183",
"101/11/15","594,041","3,564,297","6.01","6.05","5.95","6.02","-0.02","172",
"101/11/16","621,881","3,745,006","5.98","6.07","5.98","6.01","-0.01","240",
"101/11/19","453,381","2,732,122","6.02","6.06","6.00","6.01"," 0.00","125",
"101/11/20","506,358","3,040,227","6.04","6.06","5.98","5.99","-0.02","216",
"101/11/21","680,746","4,038,165","5.99","6.02","5.81","5.84","-0.15","250",
"101/11/22","522,258","3,072,557","5.88","5.91","5.84","5.86","+0.02","172",
"101/11/23","795,819","4,759,974","5.88","6.03","5.88","6.03","+0.17","258",
"101/11/26","1,050,977","6,464,245","6.03","6.19","6.03","6.14","+0.11","340",
"101/11/27","527,799","3,249,395","6.15","6.18","6.11","6.18","+0.04","210",
"101/11/28","956,289","5,924,846","6.18","6.25","6.15","6.25","+0.07","428",
"101/11/29","1,235,656","7,790,817","6.25","6.34","6.25","6.31","+0.06","504",
"101/11/30","4,611,333","29,995,977","6.31","6.60","6.31","6.52","+0.21","1,185",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

