"10301る 2312 腳             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/01/02","8,259,682","91,042,728","10.95","11.15","10.85","11.05","+0.10","2,065",
"103/01/03","17,943,577","201,074,478","11.10","11.30","11.00","11.30","+0.25","3,803",
"103/01/06","15,134,514","172,504,873","11.40","11.55","11.30","11.35","+0.05","3,228",
"103/01/07","23,369,192","276,952,554","11.50","12.05","11.40","12.00","+0.65","5,729",
"103/01/08","19,772,951","238,644,403","12.15","12.35","11.75","11.90","-0.10","4,864",
"103/01/09","14,345,088","167,392,939","11.90","12.00","11.40","11.45","-0.45","3,493",
"103/01/10","7,943,281","91,003,605","11.50","11.60","11.30","11.50","+0.05","1,932",
"103/01/13","6,288,719","72,764,325","11.70","11.80","11.45","11.45","-0.05","1,808",
"103/01/14","5,405,238","61,207,857","11.30","11.45","11.25","11.25","-0.20","1,266",
"103/01/15","6,647,234","76,125,788","11.30","11.60","11.30","11.60","+0.35","1,607",
"103/01/16","6,200,369","71,132,593","11.60","11.65","11.30","11.30","-0.30","2,302",
"103/01/17","7,568,400","86,723,967","11.50","11.60","11.30","11.50","+0.20","1,738",
"103/01/20","7,621,825","86,885,011","11.50","11.60","11.30","11.35","-0.15","1,668",
"103/01/21","9,973,810","116,329,784","11.45","11.85","11.40","11.60","+0.25","2,498",
"103/01/22","4,325,744","49,981,101","11.65","11.75","11.45","11.50","-0.10","1,670",
"103/01/23","5,016,470","57,214,329","11.60","11.60","11.35","11.35","-0.15","1,439",
"103/01/24","4,551,763","51,446,161","11.35","11.45","11.20","11.30","-0.05","1,183",
"103/01/27","6,119,393","68,484,265","11.15","11.30","11.00","11.30"," 0.00","1,691",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

