"9902る 1582 獺繟             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 99/02/01","685,122","46,999,879","68.90","69.20","68.10","68.30","-0.20","382",
" 99/02/02","908,040","61,847,620","69.20","69.30","66.50","66.70","-1.60","494",
" 99/02/03","617,224","41,688,475","67.50","67.90","67.10","67.70","+1.00","339",
" 99/02/04","650,200","44,338,600","68.00","68.60","67.70","68.30","+0.60","335",
" 99/02/05","1,584,713","102,989,691","66.80","67.30","63.60","64.00","-4.30","868",
" 99/02/06","1,233,422","77,051,808","64.10","64.20","60.50","63.00","-1.00","629",
" 99/02/08","904,155","57,822,575","63.30","64.60","62.60","64.40","+1.40","484",
" 99/02/09","1,029,313","67,410,971","64.40","66.80","63.70","66.50","+2.10","546",
" 99/02/10","1,075,740","72,261,420","66.90","68.00","66.30","68.00","+1.50","637",
" 99/02/22","870,000","59,463,900","69.40","69.50","67.80","68.10","+0.10","406",
" 99/02/23","3,287,587","232,565,733","68.10","72.80","67.60","72.80","+4.70","1,697",
" 99/02/24","2,024,592","146,572,586","72.50","73.50","71.20","71.70","-1.10","1,210",
" 99/02/25","2,228,879","162,201,491","73.00","73.60","71.70","72.50","+0.80","1,246",
" 99/02/26","979,000","70,345,300","72.80","73.40","71.00","71.00","-1.50","594",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

