"10408る 1802              らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/08/03","661,915","9,331,498","14.20","14.20","13.95","14.20","-0.05","425",
"104/08/04","652,898","9,311,699","14.45","14.45","14.15","14.30","+0.10","325",
"104/08/05","543,445","7,811,678","14.30","14.45","14.25","14.35","+0.05","261",
"104/08/06","615,097","8,861,684","14.40","14.50","14.35","14.40","+0.05","378",
"104/08/07","677,448","9,680,378","14.30","14.40","14.15","14.30","-0.10","378",
"104/08/10","1,173,728","17,265,707","14.40","14.95","14.35","14.85","+0.55","461",
"104/08/11","2,401,640","35,414,832","15.00","15.25","14.30","14.40","-0.45","1,144",
"104/08/12","1,022,429","14,715,845","14.45","14.55","14.20","14.45","+0.05","505",
"104/08/13","852,005","12,329,770","14.60","14.60","14.30","14.50","+0.05","528",
"104/08/14","496,635","7,186,135","14.50","14.60","14.40","14.45","-0.05","329",
"104/08/17","629,109","8,992,079","14.45","14.55","14.20","14.25","-0.20","358",
"104/08/18","814,661","11,672,364","14.45","14.50","14.25","14.35","+0.10","550",
"104/08/19","2,103,483","28,778,069","14.20","14.30","13.30","13.50","-0.85","1,220",
"104/08/20","2,572,446","33,252,028","13.50","13.50","12.65","12.70","-0.80","1,184",
"104/08/21","2,502,347","30,275,989","12.45","12.45","11.85","11.95","-0.75","1,104",
"104/08/24","3,396,503","37,341,278","11.85","11.85","10.80","10.80","-1.15","1,498",
"104/08/25","2,769,813","31,257,531","10.80","11.55","10.65","11.35","+0.55","1,398",
"104/08/26","2,455,160","27,192,670","11.05","11.40","10.80","11.30","-0.05","905",
"104/08/27","1,939,382","21,819,392","11.20","11.40","11.15","11.20","-0.10","905",
"104/08/28","3,285,165","38,322,657","11.30","12.00","11.30","11.95","+0.75","1,335",
"104/08/31","4,780,885","60,467,038","11.90","13.10","11.60","13.10","+1.15","1,744",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

