"10406る 1802              らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/06/01","744,430","14,080,279","19.00","19.25","18.80","18.80","-0.45","581",
"104/06/02","1,082,749","20,199,303","18.70","18.85","18.55","18.70","-0.10","604",
"104/06/03","1,385,799","25,342,464","18.70","18.70","18.00","18.05","-0.65","824",
"104/06/04","3,291,153","57,562,096","18.10","18.10","17.10","17.20","-0.85","1,570",
"104/06/05","2,379,913","40,297,179","17.15","17.35","16.70","16.75","-0.45","1,125",
"104/06/08","1,200,701","20,240,734","16.80","17.00","16.75","16.85","+0.10","648",
"104/06/09","2,261,434","36,381,666","16.80","16.80","15.80","15.85","-1.00","909",
"104/06/10","1,345,536","21,692,526","16.00","16.40","15.90","15.95","+0.10","680",
"104/06/11","1,695,520","26,708,590","16.20","16.20","15.50","15.55","-0.40","852",
"104/06/12","1,618,586","24,941,520","15.55","15.70","15.10","15.35","-0.20","854",
"104/06/15","1,171,269","17,861,512","15.40","15.40","15.15","15.25","-0.10","580",
"104/06/16","3,118,516","46,512,631","15.30","15.35","14.70","14.70","-0.55","1,108",
"104/06/17","4,607,366","66,391,777","14.80","14.80","14.25","14.25","-0.45","1,789",
"104/06/18","3,325,533","48,851,179","14.30","14.90","14.30","14.75","+0.50","1,397",
"104/06/22","2,674,191","40,173,141","14.80","15.30","14.75","14.90","+0.15","1,224",
"104/06/23","1,603,683","24,224,295","15.05","15.25","14.95","15.10","+0.20","804",
"104/06/24","1,163,105","17,493,325","15.20","15.25","14.85","15.05","-0.05","488",
"104/06/25","1,653,071","25,253,771","15.10","15.45","15.05","15.25","+0.20","821",
"104/06/26","832,037","12,694,057","15.40","15.40","15.20","15.20","-0.05","369",
"104/06/29","1,166,663","17,185,174","15.05","15.05","14.55","14.60","-0.60","517",
"104/06/30","904,606","13,395,440","14.60","14.95","14.60","14.85","+0.25","446",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

