"10308る 1802              らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/08/01","1,309,079","34,349,190","26.10","26.40","26.10","26.30","-0.20","654",
"103/08/04","1,451,265","37,861,498","26.30","26.30","26.00","26.15","-0.15","654",
"103/08/05","2,780,903","70,932,040","26.15","26.15","25.20","25.25","-0.90","1,646",
"103/08/06","1,597,767","40,038,625","25.00","25.25","24.90","25.00","-0.25","705",
"103/08/07","1,119,315","28,141,653","25.05","25.25","25.05","25.20","+0.20","493",
"103/08/08","975,502","24,496,000","25.20","25.20","25.05","25.05","-0.15","437",
"103/08/11","1,015,833","25,556,642","25.20","25.25","25.10","25.20","+0.15","385",
"103/08/12","1,464,787","36,696,325","25.15","25.15","25.00","25.15","-0.05","801",
"103/08/13","1,117,125","28,359,674","25.15","25.55","25.10","25.50","+0.35","647",
"103/08/14","1,530,485","38,562,275","25.50","25.50","24.95","25.05","-0.45","616",
"103/08/15","1,275,657","31,698,317","25.00","25.00","24.75","24.85","-0.20","640",
"103/08/18","934,665","23,042,789","24.85","24.85","24.55","24.55","-0.30","404",
"103/08/19","1,057,525","26,224,125","24.45","25.10","24.45","25.10","+0.55","593",
"103/08/20","572,544","14,400,248","25.15","25.25","24.95","25.25","+0.15","401",
"103/08/21","635,486","15,906,750","25.30","25.30","24.85","25.00","-0.25","369",
"103/08/22","1,731,588","44,010,519","25.10","25.60","25.10","25.45","+0.45","1,096",
"103/08/25","1,447,875","37,422,498","25.50","26.10","25.50","26.00","+0.55","659",
"103/08/26","921,236","23,871,322","26.00","26.10","25.80","25.95","-0.05","337",
"103/08/27","1,489,501","38,934,343","26.00","26.30","25.85","26.10","+0.15","941",
"103/08/28","876,961","22,733,832","26.10","26.10","25.80","26.00","-0.10","339",
"103/08/29","977,729","25,272,892","26.00","26.10","25.80","25.80","-0.20","423",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

