"10401る 1802              らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/01/05","1,259,252","30,321,106","24.50","24.60","23.80","24.20","-0.50","683",
"104/01/06","1,408,209","32,920,259","23.50","23.60","23.20","23.20","-1.00","939",
"104/01/07","822,152","19,016,358","23.15","23.25","23.05","23.05","-0.15","585",
"104/01/08","859,541","20,221,619","23.35","23.75","23.15","23.70","+0.65","473",
"104/01/09","384,535","9,101,388","23.95","23.95","23.50","23.50","-0.20","194",
"104/01/12","706,389","16,358,982","23.30","23.50","23.00","23.15","-0.35","335",
"104/01/13","772,243","18,072,931","23.15","23.60","23.10","23.55","+0.40","464",
"104/01/14","759,216","17,709,683","23.55","23.60","23.20","23.25","-0.30","477",
"104/01/15","460,901","10,694,323","23.25","23.35","23.10","23.15","-0.10","305",
"104/01/16","1,234,389","28,194,424","23.20","23.20","22.60","23.00","-0.15","865",
"104/01/19","491,377","11,305,979","23.00","23.30","22.85","23.00"," 0.00","352",
"104/01/20","479,606","11,109,988","23.10","23.30","23.00","23.15","+0.15","328",
"104/01/21","590,186","13,758,921","23.25","23.45","23.20","23.40","+0.25","526",
"104/01/22","749,436","17,638,567","23.50","23.65","23.35","23.60","+0.20","509",
"104/01/23","849,007","20,015,656","23.65","23.70","23.40","23.70","+0.10","446",
"104/01/26","487,658","11,468,290","23.65","23.65","23.35","23.55","-0.15","255",
"104/01/27","1,016,227","23,632,446","23.60","23.65","23.10","23.25","-0.30","684",
"104/01/28","937,405","21,824,900","23.00","23.50","23.00","23.50","+0.25","557",
"104/01/29","802,496","18,763,100","23.35","23.50","23.20","23.50"," 0.00","393",
"104/01/30","973,600","22,541,200","23.40","23.40","23.00","23.00","-0.50","591",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

