"10101る 2457 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/01/02","2,012,731","69,552,367","35.35","35.35","34.05","34.20","-1.15","1,292",
"101/01/03","1,673,600","57,581,832","34.40","34.70","34.15","34.40","+0.20","1,060",
"101/01/04","3,302,373","115,467,372","34.80","35.35","34.60","35.00","+0.60","2,049",
"101/01/05","5,849,125","208,196,970","34.80","36.00","34.80","35.70","+0.70","2,978",
"101/01/06","2,865,434","102,875,402","35.60","36.30","35.55","35.65","-0.05","1,458",
"101/01/09","1,330,032","47,022,119","35.65","35.70","35.20","35.20","-0.45","600",
"101/01/10","4,164,857","147,621,814","35.35","36.00","34.85","35.20"," 0.00","2,249",
"101/01/11","11,058,073","406,950,257","35.65","37.60","35.35","37.20","+2.00","4,722",
"101/01/12","7,432,582","278,022,745","37.20","37.80","36.70","37.25","+0.05","3,092",
"101/01/13","3,756,393","138,813,329","37.30","37.60","36.50","36.60","-0.65","1,790",
"101/01/16","2,284,619","84,204,063","37.20","37.20","36.60","36.70","+0.10","1,031",
"101/01/17","5,835,994","220,087,865","37.10","38.25","36.80","37.85","+1.15","2,307",
"101/01/18","4,164,544","157,103,821","37.70","38.15","37.30","37.50","-0.35","1,872",
"101/01/30","5,882,394","227,395,067","38.40","39.15","38.30","38.80","+1.30","2,374",
"101/01/31","4,981,964","195,520,924","39.00","39.75","38.50","39.50","+0.70","2,159",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

