"10202る 2457 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/02/01","4,959,328","131,309,874","26.05","27.00","25.90","26.15","+0.15","2,161",
"102/02/04","4,815,724","128,290,957","26.50","27.20","26.20","26.40","+0.25","1,920",
"102/02/05","1,428,557","37,163,885","26.35","26.35","25.85","25.90","-0.50","742",
"102/02/06","1,776,556","45,496,625","26.15","26.20","25.25","25.25","-0.65","906",
"102/02/18","1,035,056","26,181,717","25.50","25.60","25.10","25.35","+0.10","511",
"102/02/19","811,340","20,812,697","25.30","25.80","25.30","25.70","+0.35","484",
"102/02/20","1,009,398","26,098,561","26.00","26.15","25.55","25.60","-0.10","542",
"102/02/21","818,352","20,707,018","25.35","25.45","25.20","25.40","-0.20","427",
"102/02/22","1,014,507","25,827,824","25.20","25.80","25.05","25.40"," 0.00","392",
"102/02/23","2,393,856","62,701,769","25.65","26.40","25.50","26.20","+0.80","1,133",
"102/02/25","1,561,103","41,134,392","26.40","26.65","26.05","26.30","+0.10","727",
"102/02/26","1,055,870","27,102,291","25.65","26.00","25.50","25.55","-0.75","567",
"102/02/27","773,740","19,823,940","25.75","25.75","25.45","25.75","+0.20","360",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

