"10106る 2457 Щ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/06/01","1,147,352","35,707,200","31.25","31.75","30.80","30.85","-0.40","628",
"101/06/04","2,689,373","78,043,269","29.55","29.90","28.70","28.95","-1.90","1,258",
"101/06/05","1,126,589","33,284,229","29.50","29.90","29.35","29.45","+0.50","642",
"101/06/06","793,273","23,540,888","29.70","29.85","29.50","29.60","+0.15","454",
"101/06/07","1,133,198","33,872,867","30.00","30.20","29.60","29.90","+0.30","565",
"101/06/08","1,619,542","47,780,574","29.70","29.90","29.25","29.40","-0.50","551",
"101/06/11","1,102,773","32,978,561","29.70","30.10","29.70","29.75","+0.35","579",
"101/06/12","862,000","25,353,250","29.30","29.55","29.10","29.40","-0.35","598",
"101/06/13","1,401,119","42,251,402","29.80","30.50","29.60","30.35","+0.95","903",
"101/06/14","706,275","21,399,766","30.50","30.50","30.15","30.25","-0.10","433",
"101/06/15","2,796,658","83,831,331","30.15","30.45","29.65","29.65","-0.60","1,324",
"101/06/18","1,862,052","57,016,334","30.90","30.90","30.20","30.50","+0.85","1,003",
"101/06/19","1,087,600","33,354,864","30.70","30.90","30.45","30.45","-0.05","690",
"101/06/20","1,300,656","40,250,164","30.80","31.20","30.70","31.00","+0.55","713",
"101/06/21","1,017,985","31,524,330","31.20","31.20","30.80","30.90","-0.10","509",
"101/06/22","910,756","28,223,145","30.60","31.30","30.50","31.20","+0.30","498",
"101/06/25","2,296,240","72,982,030","31.20","32.10","31.20","32.00","+0.80","1,224",
"101/06/26","1,385,800","43,618,197","32.00","32.00","31.20","31.20","-0.80","739",
"101/06/27","582,297","18,267,663","31.20","31.60","31.20","31.20"," 0.00","369",
"101/06/28","520,686","16,306,616","31.50","31.60","31.15","31.45","+0.25","332",
"101/06/29","1,690,176","53,496,702","31.45","32.00","31.30","31.60","+0.15","650",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

