"10007る 6120 笷笲             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/07/01","1,331,026","30,587,898","22.90","23.15","22.65","23.00","+0.50","570",
"100/07/04","1,103,826","25,356,847","23.10","23.25","22.60","22.80","-0.20","465",
"100/07/05","944,329","21,157,579","22.90","22.90","22.25","22.25","-0.55","481",
"100/07/06","1,305,627","29,474,854","22.20","22.80","22.10","22.65","+0.40","623",
"100/07/07","2,746,524","63,510,370","22.90","23.35","22.65","23.25","+0.60","1,069",
"100/07/08","1,094,157","25,157,045","23.35","23.35","22.75","22.75","-0.50","485",
"100/07/11","2,474,505","54,107,500","22.90","22.90","21.25","21.30","-1.45","896",
"100/07/12","5,030,551","100,061,828","19.85","20.50","19.85","19.85","-1.45","1,510",
"100/07/13","2,904,295","56,218,524","18.80","19.95","18.80","18.80","-1.05","1,035",
"100/07/14","2,345,134","45,043,610","18.80","19.65","18.80","19.50","+0.70","983",
"100/07/15","3,154,722","64,276,497","19.00","20.85","19.00","20.85","+1.35","1,492",
"100/07/18","3,901,106","77,369,497","20.90","20.90","19.40","19.40","-1.45","1,276",
"100/07/19","1,092,372","21,159,559","19.10","19.60","19.05","19.40"," 0.00","506",
"100/07/20","1,522,117","30,061,928","19.80","19.95","19.55","19.60","+0.20","595",
"100/07/21","959,457","18,782,859","19.70","19.75","19.40","19.40","-0.20","452",
"100/07/22","2,265,923","45,231,600","19.70","20.25","19.50","19.95","+0.55","986",
"100/07/25","972,181","19,289,849","19.80","20.20","19.65","19.70","-0.25","458",
"100/07/26","1,090,281","21,510,316","19.30","20.00","19.30","19.75","+0.05","442",
"100/07/27","1,336,912","26,635,440","19.85","20.10","19.70","20.10","+0.35","582",
"100/07/28","1,180,487","23,260,265","19.60","19.90","19.55","19.65","-0.45","464",
"100/07/29","2,258,475","43,304,972","19.65","19.65","19.00","19.00","-0.65","808",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

