"10109る 6120 笷笲             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/09/03","1,577,597","24,613,030","15.35","15.75","15.35","15.55","+0.20","556",
"101/09/04","2,910,770","46,863,020","15.70","16.45","15.70","16.00","+0.45","1,159",
"101/09/05","4,744,515","77,153,688","16.20","16.45","16.10","16.20","+0.20","1,852",
"101/09/06","4,669,046","75,475,036","16.20","16.40","15.95","16.00","-0.20","1,277",
"101/09/07","5,453,278","89,077,210","16.25","16.45","16.10","16.35","+0.35","1,798",
"101/09/10","6,077,587","101,135,616","16.40","16.85","16.35","16.50","+0.15","1,891",
"101/09/11","4,790,021","79,559,890","16.50","16.75","16.40","16.40","-0.10","1,443",
"101/09/12","2,878,134","47,704,389","16.50","16.75","16.45","16.45","+0.05","1,040",
"101/09/13","2,826,923","45,886,718","16.40","16.50","16.10","16.10","-0.35","965",
"101/09/14","3,682,672","60,845,861","16.40","16.65","16.40","16.40","+0.30","1,139",
"101/09/17","3,270,036","54,464,181","16.60","16.95","16.30","16.30","-0.10","1,059",
"101/09/18","1,463,956","24,062,177","16.40","16.60","16.30","16.35","+0.05","568",
"101/09/19","1,514,826","24,848,058","16.55","16.55","16.30","16.35"," 0.00","499",
"101/09/20","904,553","14,685,722","16.50","16.50","16.10","16.25","-0.10","401",
"101/09/21","2,457,630","40,359,166","16.15","16.55","16.15","16.20","-0.05","767",
"101/09/24","2,465,885","40,318,383","16.25","16.50","16.10","16.20"," 0.00","707",
"101/09/25","909,443","14,740,824","16.25","16.40","16.10","16.15","-0.05","432",
"101/09/26","1,959,334","30,901,435","16.15","16.20","15.45","15.55","-0.60","758",
"101/09/27","1,136,972","17,836,856","15.40","15.80","15.40","15.65","+0.10","419",
"101/09/28","937,897","14,610,453","15.75","15.80","15.40","15.50","-0.15","342",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

