"10112る 6120 笷笲             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/12/03","3,040,788","48,553,044","15.70","16.20","15.65","15.90","+0.25","1,155",
"101/12/04","2,033,824","32,609,434","15.90","16.20","15.85","16.10","+0.20","753",
"101/12/05","1,912,796","30,557,109","16.05","16.15","15.90","15.95","-0.15","613",
"101/12/06","1,694,769","27,053,996","16.00","16.10","15.85","15.90","-0.05","525",
"101/12/07","1,906,888","30,658,858","15.90","16.30","15.90","16.00","+0.10","568",
"101/12/10","1,429,294","22,741,392","16.05","16.05","15.80","15.90","-0.10","344",
"101/12/11","1,399,255","21,804,351","15.80","15.80","15.35","15.60","-0.30","328",
"101/12/12","1,012,578","16,075,379","15.75","16.00","15.75","15.90","+0.30","285",
"101/12/13","3,137,791","51,023,306","15.90","16.40","15.90","16.25","+0.35","1,006",
"101/12/14","4,111,283","67,336,009","16.10","16.55","16.00","16.40","+0.15","1,195",
"101/12/17","1,295,713","20,954,124","16.35","16.50","16.05","16.20","-0.20","372",
"101/12/18","1,058,889","17,152,002","16.20","16.30","16.10","16.25","+0.05","348",
"101/12/19","1,233,784","20,082,397","16.30","16.35","16.20","16.25"," 0.00","323",
"101/12/20","1,382,909","22,557,574","16.25","16.45","16.20","16.30","+0.05","378",
"101/12/21","1,994,844","32,021,354","16.35","16.35","15.90","16.05","-0.25","558",
"101/12/22","888,254","14,175,317","16.00","16.05","15.80","15.95","-0.10","255",
"101/12/24","1,315,001","20,722,059","15.95","15.95","15.65","15.75","-0.20","434",
"101/12/25","1,309,239","20,688,441","15.60","16.00","15.60","16.00","+0.25","419",
"101/12/26","815,405","12,822,272","15.95","16.00","15.60","15.60","-0.40","373",
"101/12/27","764,691","11,951,236","15.60","15.80","15.45","15.65","+0.05","238",
"101/12/28","566,265","8,849,051","15.65","15.80","15.50","15.55","-0.10","267",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

