"10002る 6120 笷笲             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/02/08","2,575,934","74,016,615","29.35","29.40","28.20","28.40","-0.80","1,217",
"100/02/09","4,555,611","126,531,037","28.40","28.50","27.40","27.60","-0.80","1,754",
"100/02/10","2,152,606","60,175,402","27.60","28.20","27.60","28.05","+0.45","911",
"100/02/11","2,310,790","64,074,870","28.25","28.25","27.20","27.25","-0.80","1,106",
"100/02/14","1,322,849","36,403,191","27.40","27.80","27.35","27.60","+0.35","591",
"100/02/15","2,409,212","65,859,969","27.60","27.60","27.20","27.25","-0.35","919",
"100/02/16","7,628,204","214,581,505","27.25","28.50","27.25","28.25","+1.00","2,787",
"100/02/17","3,688,292","104,324,191","28.35","28.70","27.85","27.85","-0.40","1,538",
"100/02/18","8,436,041","243,037,104","28.00","29.10","28.00","28.95","+1.10","3,102",
"100/02/21","7,597,191","224,353,734","29.15","29.90","29.10","29.25","+0.30","2,877",
"100/02/22","5,432,970","153,646,452","29.00","29.00","27.75","28.00","-1.25","2,005",
"100/02/23","3,439,665","97,073,330","27.50","28.80","27.50","27.95","-0.05","1,424",
"100/02/24","3,706,346","105,160,288","28.30","28.80","27.95","28.00","+0.05","1,394",
"100/02/25","2,907,879","82,667,193","28.50","28.65","28.05","28.45","+0.45","1,077",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

