"10006る 6120 笷笲             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"100/06/01","4,837,257","130,444,486","26.45","27.40","26.30","27.30","+1.00","1,956",
"100/06/02","1,517,017","40,671,546","26.80","27.00","26.70","26.70","-0.60","645",
"100/06/03","1,169,749","31,550,599","26.95","27.20","26.80","26.80","+0.10","574",
"100/06/07","1,046,858","28,032,767","26.80","27.00","26.50","26.95","+0.15","480",
"100/06/08","810,856","21,598,540","27.00","27.00","26.50","26.55","-0.40","382",
"100/06/09","762,466","20,186,600","26.55","26.70","26.30","26.45","-0.10","334",
"100/06/10","1,119,669","29,363,402","26.45","26.65","25.95","25.95","-0.50","518",
"100/06/13","713,944","18,461,002","25.40","26.20","25.40","25.90","-0.05","363",
"100/06/14","732,666","19,013,592","26.00","26.20","25.60","25.95","+0.05","318",
"100/06/15","1,245,875","32,530,316","26.15","26.30","25.85","26.25","+0.30","582",
"100/06/16","1,120,501","28,780,619","25.95","26.10","25.50","25.50","-0.75","485",
"100/06/17","1,865,931","47,632,518","25.50","25.90","25.25","25.90","+0.40","880",
"100/06/20","2,772,362","67,859,317","25.90","25.90","24.10","24.10","-1.80","1,050",
"100/06/21","4,287,866","98,000,919","22.85","24.10","22.45","23.40","-0.70","1,551",
"100/06/22","2,998,136","69,346,702","23.25","23.40","22.95","23.25","-0.15","971",
"100/06/23","1,689,944","38,717,823","23.25","23.40","22.55","22.55","-0.70","578",
"100/06/24","2,003,264","45,214,987","22.60","22.80","22.40","22.65","+0.10","603",
"100/06/27","862,414","19,261,558","22.35","22.60","22.10","22.10","-0.55","353",
"100/06/28","1,092,355","24,594,477","22.20","22.65","22.20","22.50","+0.40","499",
"100/06/29","936,577","21,167,722","22.90","22.90","22.30","22.40","-0.10","430",
"100/06/30","504,876","11,380,772","22.40","22.65","22.40","22.50","+0.10","251",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

