"10405る 4919 穝             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/05/04","1,781,329","53,974,020","30.60","30.70","29.80","29.95","-0.25","877",
"104/05/05","410,000","12,227,350","30.00","30.20","29.60","29.80","-0.15","244",
"104/05/06","557,400","16,650,700","29.70","30.00","29.60","29.90","+0.10","334",
"104/05/07","528,000","15,830,150","30.00","30.25","29.70","29.70","-0.20","326",
"104/05/08","625,350","18,751,550","29.80","30.25","29.80","29.90","+0.20","388",
"104/05/11","1,038,835","30,170,247","30.20","30.25","28.40","28.80","-1.10","531",
"104/05/12","494,020","14,325,833","28.80","29.25","28.80","29.00","+0.20","314",
"104/05/13","428,000","12,480,700","28.80","29.40","28.80","29.30","+0.30","191",
"104/05/14","284,000","8,299,900","29.60","29.60","29.05","29.30"," 0.00","173",
"104/05/15","256,000","7,440,200","29.40","29.50","28.85","28.85","-0.45","145",
"104/05/18","381,500","11,007,100","29.20","29.30","28.50","28.95","+0.10","224",
"104/05/19","537,618","15,593,378","28.95","29.20","28.85","29.00","+0.05","205",
"104/05/20","533,317","15,367,444","29.10","29.20","28.70","28.85","-0.15","315",
"104/05/21","605,000","17,162,800","28.70","28.70","28.20","28.25","-0.60","349",
"104/05/22","445,000","12,534,400","28.25","28.40","27.80","28.20","-0.05","282",
"104/05/25","308,353","8,618,442","28.00","28.10","27.85","28.00","-0.20","188",
"104/05/26","206,000","5,803,700","28.00","28.30","28.00","28.20","+0.20","135",
"104/05/27","410,800","11,748,310","28.30","28.90","28.30","28.60","+0.40","225",
"104/05/28","321,000","9,224,950","28.80","28.90","28.60","28.70","+0.10","177",
"104/05/29","280,400","8,004,329","28.85","28.90","28.35","28.35","-0.35","133",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

