"10310る 4919 穝             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/10/01","333,600","10,445,430","31.25","31.60","31.10","31.15","-0.20","209",
"103/10/02","1,153,760","37,327,626","31.10","33.00","30.85","32.60","+1.45","638",
"103/10/03","684,000","22,330,150","32.60","33.00","32.35","32.45","-0.15","384",
"103/10/06","376,361","12,131,764","32.50","32.50","32.00","32.05","-0.40","222",
"103/10/07","506,760","15,950,025","31.80","31.90","31.20","31.35","-0.70","324",
"103/10/08","1,039,007","31,832,014","30.85","30.95","30.40","30.45","-0.90","560",
"103/10/09","891,214","26,812,630","30.75","30.90","29.55","29.80","-0.65","479",
"103/10/13","920,700","25,720,708","27.85","28.60","27.75","27.75","-2.05","544",
"103/10/14","369,802","10,287,856","27.85","28.15","27.45","28.00","+0.25","238",
"103/10/15","446,117","12,297,469","28.00","28.20","27.20","27.20","-0.80","272",
"103/10/16","610,660","16,027,436","26.00","27.20","25.40","26.95","-0.25","341",
"103/10/17","676,020","18,755,272","27.10","28.80","26.60","28.80","+1.85","335",
"103/10/20","560,051","15,803,133","28.40","28.60","27.95","28.20","-0.60","362",
"103/10/21","223,165","6,239,228","28.20","28.35","27.55","27.75","-0.45","168",
"103/10/22","319,000","8,973,150","28.05","28.30","28.00","28.00","+0.25","210",
"103/10/23","176,200","4,933,920","28.00","28.30","27.80","27.80","-0.20","134",
"103/10/24","664,020","17,929,741","27.80","27.90","26.40","26.50","-1.30","438",
"103/10/27","702,250","18,061,524","26.60","26.70","25.05","25.20","-1.30","405",
"103/10/28","427,000","11,040,650","25.45","26.50","25.40","26.10","+0.90","286",
"103/10/29","413,050","11,014,582","26.30","26.95","26.30","26.80","+0.70","249",
"103/10/30","225,000","5,962,200","26.80","26.80","26.35","26.45","-0.35","146",
"103/10/31","348,279","9,249,850","26.55","26.80","26.30","26.65","+0.20","232",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

