"10105る 1582 獺繟             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"101/05/02","3,625,944","159,118,907","42.40","44.75","42.40","44.70","+2.85","1,825",
"101/05/03","1,779,429","79,762,801","44.50","45.50","44.00","44.85","+0.15","1,048",
"101/05/04","1,587,420","71,691,000","45.05","45.70","44.55","44.85"," 0.00","815",
"101/05/07","1,144,489","50,959,303","43.80","45.25","43.65","45.05","+0.20","597",
"101/05/08","2,154,300","99,602,930","45.50","46.90","45.30","45.85","+0.80","1,204",
"101/05/09","852,492","38,682,336","45.85","45.85","44.60","45.05","-0.80","509",
"101/05/10","622,170","27,793,589","45.40","45.50","44.20","44.65","-0.40","377",
"101/05/11","1,566,398","67,567,204","44.05","44.20","42.60","42.60","-2.05","959",
"101/05/14","1,040,700","45,317,819","42.80","44.10","42.80","43.80","+1.20","724",
"101/05/15","927,010","40,932,847","43.50","45.10","42.80","44.75","+0.95","628",
"101/05/16","658,000","29,323,650","44.90","45.10","44.20","44.25","-0.50","400",
"101/05/17","997,100","45,061,550","44.70","46.00","44.70","44.75","+0.50","590",
"101/05/18","871,049","37,695,197","43.80","44.10","42.80","42.80","-1.95","613",
"101/05/21","627,254","26,996,794","43.00","43.70","42.50","42.70","-0.10","426",
"101/05/22","717,000","30,690,950","43.40","43.40","42.50","42.85","+0.15","350",
"101/05/23","379,201","16,236,163","42.60","43.30","42.10","43.20","+0.35","274",
"101/05/24","597,200","25,229,999","43.20","43.35","41.50","42.10","-1.10","372",
"101/05/25","476,005","20,154,111","42.20","42.70","42.00","42.00","-0.10","285",
"101/05/28","740,401","32,231,332","42.10","44.50","42.10","44.30","+2.30","504",
"101/05/29","1,051,198","47,323,920","45.00","45.40","44.70","44.80","+0.50","584",
"101/05/30","561,030","25,141,195","45.00","45.20","44.30","44.60","-0.20","358",
"101/05/31","372,098","16,352,320","44.30","44.40","43.60","44.20","-0.40","250",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

