"10402る 1582 獺繟             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/02/02","1,337,000","87,851,800","67.30","67.30","65.00","65.40","-1.80","834",
"104/02/03","643,148","42,484,341","65.80","66.30","65.80","66.00","+0.60","484",
"104/02/04","658,808","44,090,811","66.50","67.70","66.30","67.00","+1.00","469",
"104/02/05","441,382","29,558,916","67.20","67.20","66.50","67.20","+0.20","324",
"104/02/06","153,269","10,237,669","67.00","67.40","66.50","66.70","-0.50","106",
"104/02/09","357,623","23,924,878","67.00","67.30","66.40","67.00","+0.30","303",
"104/02/10","323,100","21,539,939","67.50","67.50","66.20","66.20","-0.80","255",
"104/02/11","241,720","15,963,076","66.50","67.00","65.60","65.70","-0.50","179",
"104/02/12","454,690","30,028,202","66.40","66.50","65.70","66.20","+0.50","367",
"104/02/13","686,545","45,223,760","66.20","66.30","65.50","66.20"," 0.00","423",
"104/02/24","826,700","55,899,949","66.50","68.50","66.50","67.70","+1.50","619",
"104/02/25","551,387","37,157,070","67.70","68.10","67.10","67.30","-0.40","387",
"104/02/26","935,412","63,564,697","67.20","68.20","67.20","68.20","+0.90","676",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

