"10307る 1582 獺繟             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/07/01","3,408,812","248,927,930","73.00","74.50","71.40","71.50","-1.20","1,928",
"103/07/02","5,473,866","379,997,393","71.80","72.40","67.00","67.80","-3.70","2,763",
"103/07/03","2,372,050","160,840,809","67.50","68.50","67.00","68.20","+0.40","1,344",
"103/07/04","2,885,296","201,425,658","68.00","71.10","67.70","70.10","+1.90","1,842",
"103/07/07","2,754,980","197,713,169","70.20","72.90","70.20","71.70","+1.60","1,744",
"103/07/08","2,721,653","199,203,230","72.70","74.20","72.00","73.50","+1.80","1,566",
"103/07/09","3,676,743","273,723,809","73.50","75.30","73.40","73.50"," 0.00","1,732",
"103/07/10","1,458,751","106,428,671","73.00","73.60","72.50","72.50","-1.00","929",
"103/07/11","3,072,468","217,620,838","72.50","73.00","68.60","70.00","-2.50","1,640",
"103/07/14","2,445,029","174,717,185","70.00","72.30","70.00","72.30","+2.30","1,330",
"103/07/15","3,190,298","221,632,910","70.00","70.80","68.30","68.30","X0.00","1,554",
"103/07/16","2,374,503","157,960,200","68.30","68.40","65.60","66.60","-1.70","1,475",
"103/07/17","1,531,493","103,833,922","66.60","68.30","66.60","68.20","+1.60","880",
"103/07/18","1,029,138","70,077,765","67.70","68.60","67.00","67.90","-0.30","545",
"103/07/21","3,628,735","257,024,408","68.20","72.60","68.20","71.00","+3.10","1,958",
"103/07/22","2,217,310","156,135,936","71.00","71.50","69.10","69.80","-1.20","1,181",
"103/07/24","1,389,814","97,227,852","69.80","70.50","69.40","70.00","+0.20","815",
"103/07/25","1,927,890","136,900,109","70.20","71.90","70.20","70.70","+0.70","1,048",
"103/07/28","1,659,015","115,089,322","70.60","71.90","67.90","68.60","-2.10","944",
"103/07/29","1,599,190","107,441,746","68.90","69.10","65.70","67.10","-1.50","1,080",
"103/07/30","675,577","45,296,220","67.20","67.50","66.70","67.50","+0.40","510",
"103/07/31","1,489,662","103,011,442","68.00","70.90","66.80","69.80","+2.30","886",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

