"10209る 1609 ㄈ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/09/02","358,720","2,364,922","6.61","6.64","6.56","6.61","-0.02","108",
"102/09/03","424,477","2,813,847","6.65","6.65","6.62","6.64","+0.03","112",
"102/09/04","343,044","2,276,065","6.64","6.65","6.62","6.63","-0.01","109",
"102/09/05","552,873","3,690,858","6.65","6.71","6.63","6.68","+0.05","155",
"102/09/06","448,923","3,005,437","6.68","6.72","6.65","6.69","+0.01","138",
"102/09/09","362,989","2,412,660","6.68","6.70","6.63","6.66","-0.03","111",
"102/09/10","322,397","2,142,589","6.67","6.69","6.62","6.66"," 0.00","92",
"102/09/11","533,430","3,516,165","6.58","6.64","6.57","6.60","-0.06","126",
"102/09/12","411,778","2,724,050","6.60","6.65","6.59","6.60"," 0.00","158",
"102/09/13","260,933","1,723,184","6.60","6.64","6.58","6.60"," 0.00","125",
"102/09/14","150,548","995,278","6.60","6.65","6.60","6.60"," 0.00","64",
"102/09/16","583,825","3,858,730","6.60","6.64","6.59","6.59","-0.01","188",
"102/09/17","717,642","4,718,394","6.60","6.60","6.56","6.56","-0.03","179",
"102/09/18","672,880","4,406,972","6.56","6.59","6.53","6.54","-0.02","217",
"102/09/23","669,829","4,393,055","6.55","6.62","6.53","6.53","-0.01","231",
"102/09/24","525,153","3,444,329","6.55","6.58","6.54","6.57","+0.04","177",
"102/09/25","2,202,355","14,671,811","6.55","6.71","6.55","6.67","+0.10","482",
"102/09/26","462,881","3,076,915","6.70","6.70","6.62","6.64","-0.03","125",
"102/09/27","460,661","3,054,383","6.64","6.68","6.61","6.63","-0.01","133",
"102/09/30","194,095","1,283,512","6.61","6.63","6.60","6.62","-0.01","80",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

