"10501る 1609 ㄈ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/01/04","191,990","871,683","4.57","4.61","4.48","4.58","-0.03","87",
"105/01/05","150,779","680,158","4.47","4.56","4.47","4.54","-0.04","75",
"105/01/06","269,122","1,205,346","4.54","4.54","4.44","4.46","-0.08","78",
"105/01/07","275,006","1,215,764","4.46","4.46","4.39","4.45","-0.01","94",
"105/01/08","290,891","1,284,534","4.35","4.46","4.35","4.42","-0.03","83",
"105/01/11","161,543","709,512","4.41","4.41","4.37","4.40","-0.02","74",
"105/01/12","383,681","1,674,101","4.40","4.40","4.34","4.37","-0.03","107",
"105/01/13","223,532","982,067","4.39","4.43","4.36","4.38","+0.01","88",
"105/01/14","1,049,052","4,598,171","4.40","4.41","4.36","4.40","+0.02","110",
"105/01/15","196,012","863,538","4.43","4.45","4.37","4.39","-0.01","93",
"105/01/18","320,988","1,393,163","4.32","4.38","4.30","4.37","-0.02","114",
"105/01/19","478,327","2,084,859","4.33","4.40","4.33","4.37"," 0.00","107",
"105/01/20","350,289","1,522,790","4.37","4.40","4.31","4.32","-0.05","116",
"105/01/21","462,543","1,981,182","4.30","4.35","4.25","4.30","-0.02","167",
"105/01/22","237,949","1,019,020","4.31","4.31","4.27","4.30"," 0.00","134",
"105/01/25","434,192","1,869,844","4.30","4.34","4.27","4.33","+0.03","149",
"105/01/26","182,752","784,750","4.32","4.33","4.28","4.32","-0.01","135",
"105/01/27","109,673","471,650","4.32","4.33","4.27","4.31","-0.01","59",
"105/01/28","226,513","977,840","4.30","4.33","4.28","4.31"," 0.00","65",
"105/01/29","268,724","1,160,367","4.32","4.33","4.30","4.33","+0.02","74",
"105/01/30","231,883","1,008,276","4.36","4.38","4.32","4.34","+0.01","73",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

