"9902る 1609 ㄈ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 99/02/01","1,168,523","9,241,408","8.08","8.08","7.83","7.90","-0.10","244",
" 99/02/02","1,136,349","8,980,049","8.00","8.00","7.81","7.81","-0.09","299",
" 99/02/03","820,961","6,449,531","7.85","7.92","7.81","7.90","+0.09","237",
" 99/02/04","990,903","7,844,439","7.92","7.95","7.90","7.94","+0.04","202",
" 99/02/05","3,403,253","25,442,833","7.80","7.80","7.39","7.39","-0.55","601",
" 99/02/06","1,837,988","13,159,196","7.35","7.44","6.91","7.18","-0.21","456",
" 99/02/08","1,638,572","11,747,113","7.16","7.24","7.10","7.15","-0.03","643",
" 99/02/09","1,618,602","11,818,805","7.19","7.38","7.15","7.36","+0.21","338",
" 99/02/10","1,710,150","12,842,152","7.46","7.55","7.42","7.52","+0.16","336",
" 99/02/22","864,119","6,616,478","7.70","7.70","7.61","7.64","+0.12","217",
" 99/02/23","956,037","7,252,501","7.63","7.67","7.50","7.65","+0.01","208",
" 99/02/24","652,058","4,961,281","7.56","7.66","7.56","7.60","-0.05","179",
" 99/02/25","1,206,111","9,129,104","7.63","7.68","7.48","7.51","-0.09","237",
" 99/02/26","1,101,653","8,284,195","7.51","7.56","7.51","7.51"," 0.00","228",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

