"10306る 1609 ㄈ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/06/03","560,977","4,037,293","7.20","7.24","7.17","7.18","-0.01","137",
"103/06/04","798,263","5,729,616","7.18","7.21","7.16","7.16","-0.02","125",
"103/06/05","817,992","5,841,673","7.16","7.20","7.12","7.13","-0.03","189",
"103/06/06","980,813","7,020,379","7.14","7.18","7.14","7.15","+0.02","183",
"103/06/09","851,841","6,115,735","7.15","7.21","7.15","7.15"," 0.00","185",
"103/06/10","556,220","3,975,872","7.16","7.19","7.13","7.14","-0.01","176",
"103/06/11","599,182","4,285,577","7.14","7.19","7.14","7.16","+0.02","144",
"103/06/12","1,050,760","7,565,473","7.13","7.24","7.12","7.21","+0.05","274",
"103/06/13","565,234","4,052,017","7.20","7.20","7.15","7.16","-0.05","131",
"103/06/16","349,627","2,506,039","7.16","7.20","7.14","7.17","+0.01","135",
"103/06/17","357,992","2,569,541","7.16","7.20","7.15","7.17"," 0.00","161",
"103/06/18","9,015,938","66,395,677","7.17","7.42","7.17","7.38","+0.21","1,936",
"103/06/19","1,414,130","10,352,471","7.35","7.38","7.28","7.28","-0.10","388",
"103/06/20","1,290,508","9,417,642","7.30","7.36","7.27","7.29","+0.01","234",
"103/06/23","1,931,926","14,229,863","7.32","7.41","7.32","7.32","+0.03","445",
"103/06/24","1,375,324","10,161,803","7.38","7.44","7.34","7.38","+0.06","380",
"103/06/25","784,586","5,759,228","7.38","7.40","7.32","7.33","-0.05","211",
"103/06/26","640,654","4,715,808","7.33","7.40","7.33","7.37","+0.04","232",
"103/06/27","930,587","6,829,071","7.38","7.40","7.32","7.32","-0.05","186",
"103/06/30","1,425,360","10,478,522","7.32","7.42","7.32","7.33","+0.01","275",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

