"10301る 9921 エ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"103/01/02","235,758","48,535,890","206.00","206.50","204.00","206.50","+1.50","207",
"103/01/03","272,542","55,005,169","206.50","206.50","200.50","202.00","-4.50","264",
"103/01/06","296,706","59,537,843","200.50","202.00","199.50","199.50","-2.50","289",
"103/01/07","336,001","67,146,199","199.50","201.00","198.50","198.50","-1.00","289",
"103/01/08","469,842","93,318,292","200.00","200.50","197.00","197.50","-1.00","389",
"103/01/09","626,519","125,863,800","198.00","203.00","197.50","201.50","+4.00","551",
"103/01/10","457,735","91,892,000","201.50","201.50","200.00","201.50"," 0.00","284",
"103/01/13","649,879","128,097,219","203.00","203.00","195.00","195.00","-6.50","549",
"103/01/14","503,843","99,102,071","195.00","198.00","195.00","197.00","+2.00","363",
"103/01/15","989,485","192,060,105","198.00","198.50","192.00","193.00","-4.00","858",
"103/01/16","541,134","105,285,630","194.50","196.00","193.00","196.00","+3.00","450",
"103/01/17","541,977","106,966,946","196.50","198.50","195.00","198.00","+2.00","401",
"103/01/20","786,462","157,660,628","200.00","201.50","198.00","201.00","+3.00","522",
"103/01/21","882,404","175,252,300","199.00","201.00","198.00","201.00"," 0.00","696",
"103/01/22","715,580","141,029,180","201.00","201.00","196.00","196.00","-5.00","639",
"103/01/23","613,429","119,660,366","196.00","196.50","194.00","195.00","-1.00","599",
"103/01/24","479,426","94,074,496","195.00","198.00","195.00","197.00","+2.00","445",
"103/01/27","1,094,396","209,127,430","193.00","195.00","189.00","192.00","-5.00","1,005",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

