"9912る 9921 エ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
" 99/12/01","773,601","91,700,418","118.50","119.00","117.50","119.00","+2.00","493",
" 99/12/02","296,635","35,356,930","120.00","120.00","118.50","119.00"," 0.00","212",
" 99/12/03","120,554","14,408,426","119.00","120.00","118.50","119.00"," 0.00","102",
" 99/12/06","307,845","36,613,210","119.00","120.00","117.50","119.00"," 0.00","241",
" 99/12/07","87,226","10,364,168","119.00","120.00","118.00","118.50","-0.50","83",
" 99/12/08","252,346","30,155,174","119.00","120.00","118.00","120.00","+1.50","198",
" 99/12/09","247,259","29,655,580","120.00","120.50","119.00","120.00"," 0.00","210",
" 99/12/10","366,077","43,668,663","120.00","120.00","118.50","119.50","-0.50","201",
" 99/12/13","148,723","17,704,314","119.50","120.00","118.00","118.00","-1.50","142",
" 99/12/14","130,713","15,456,634","119.00","119.00","118.00","118.00"," 0.00","102",
" 99/12/15","269,084","31,847,912","117.50","119.00","117.50","119.00","+1.00","217",
" 99/12/16","186,286","21,931,748","119.00","119.00","117.50","118.00","-1.00","160",
" 99/12/17","254,118","29,977,424","118.00","118.50","117.00","118.50","+0.50","155",
" 99/12/20","137,512","16,326,916","119.00","119.00","118.00","119.00","+0.50","97",
" 99/12/21","142,517","16,904,506","119.00","119.00","118.00","119.00"," 0.00","129",
" 99/12/22","322,195","38,355,010","119.00","119.50","118.50","119.00"," 0.00","267",
" 99/12/23","168,120","19,996,780","119.00","119.50","118.00","119.00"," 0.00","72",
" 99/12/24","79,448","9,446,864","119.00","119.00","118.50","119.00"," 0.00","67",
" 99/12/27","123,500","14,693,500","118.50","119.50","118.50","118.50","-0.50","104",
" 99/12/28","169,046","20,197,994","119.00","120.00","119.00","120.00","+1.50","146",
" 99/12/29","145,545","17,406,355","120.00","120.00","118.50","119.50","-0.50","132",
" 99/12/30","346,549","41,211,831","120.00","120.00","117.50","120.00","+0.50","265",
" 99/12/31","236,382","28,092,076","120.00","120.00","118.00","119.00","-1.00","157",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

