"10204る 9921 エ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/04/01","186,449","31,029,756","167.00","167.00","165.00","166.50"," 0.00","156",
"102/04/02","284,246","47,436,844","167.50","169.00","165.00","165.00","-1.50","263",
"102/04/03","536,414","89,827,843","166.50","168.50","166.00","168.50","+3.50","478",
"102/04/08","548,900","90,906,049","168.00","168.00","164.50","165.50","-3.00","491",
"102/04/09","455,486","74,649,473","164.50","166.50","162.50","162.50","-3.00","400",
"102/04/10","1,031,500","171,150,000","166.00","171.00","163.50","169.50","+7.00","769",
"102/04/11","481,001","82,023,673","170.00","172.00","169.50","171.00","+1.50","399",
"102/04/12","940,009","164,746,602","172.50","179.00","171.00","179.00","+8.00","677",
"102/04/15","457,555","80,420,515","177.50","179.00","174.00","174.00","-5.00","368",
"102/04/16","552,724","95,585,648","172.00","177.00","169.00","177.00","+3.00","463",
"102/04/17","544,176","95,569,152","177.00","178.00","173.00","177.00"," 0.00","483",
"102/04/18","779,812","136,691,476","177.00","177.00","173.00","173.00","-4.00","668",
"102/04/19","774,719","132,711,449","173.00","174.00","169.00","171.00","-2.00","624",
"102/04/22","669,588","117,135,136","171.50","177.00","171.50","173.00","+2.00","523",
"102/04/23","342,565","59,581,745","175.00","175.00","171.50","174.00","+1.00","307",
"102/04/24","680,438","120,911,743","175.00","179.00","175.00","178.50","+4.50","568",
"102/04/25","817,987","143,992,725","178.50","179.00","173.00","175.00","-3.50","670",
"102/04/26","708,830","123,350,090","173.50","176.00","172.00","173.00","-2.00","625",
"102/04/29","353,974","62,194,950","175.00","176.50","173.50","176.00","+3.00","321",
"102/04/30","530,393","93,849,168","177.50","178.00","175.00","177.00","+1.00","459",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

