"10405る 9921 エ             らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/05/04","1,676,662","462,885,204","269.00","280.50","268.00","277.50","+13.00","866",
"104/05/05","1,144,668","314,946,202","277.50","277.50","273.00","275.50","-2.00","721",
"104/05/06","1,050,862","282,589,378","272.00","273.00","267.00","269.00","-6.50","906",
"104/05/07","335,160","89,041,540","267.00","267.00","264.00","265.00","-4.00","291",
"104/05/08","186,488","49,846,236","266.00","269.50","266.00","267.00","+2.00","182",
"104/05/11","200,615","53,927,935","271.50","271.50","267.50","268.00","+1.00","195",
"104/05/12","641,782","170,201,666","266.00","267.50","264.00","264.50","-3.50","590",
"104/05/13","181,395","48,219,675","264.50","266.50","264.50","265.50","+1.00","170",
"104/05/14","1,640,198","423,540,679","263.00","263.50","256.00","256.00","-9.50","1,241",
"104/05/15","766,991","199,284,670","256.50","262.00","256.50","260.00","+4.00","674",
"104/05/18","511,679","134,459,756","260.00","265.50","259.00","262.50","+2.50","467",
"104/05/19","831,198","223,292,044","266.00","270.50","263.50","270.00","+7.50","716",
"104/05/20","945,116","252,307,911","270.00","270.00","265.00","266.50","-3.50","900",
"104/05/21","808,912","211,221,532","264.00","264.00","258.50","262.50","-4.00","748",
"104/05/22","534,847","141,204,261","260.00","265.00","260.00","263.50","+1.00","458",
"104/05/25","262,760","68,539,860","263.50","263.50","260.00","261.00","-2.50","247",
"104/05/26","345,500","90,992,748","263.50","265.00","262.00","262.00","+1.00","282",
"104/05/27","928,828","245,236,702","262.00","266.00","260.00","262.00"," 0.00","389",
"104/05/28","556,835","147,507,440","265.00","266.00","263.00","265.00","+3.00","477",
"104/05/29","779,452","204,083,472","260.00","265.00","260.00","261.00","-4.00","402",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

