"10409る 4916 ㄆ猋           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"104/09/01","417,000","6,794,050","15.80","16.70","15.80","16.60","+1.35","288",
"104/09/02","192,000","3,112,250","15.80","16.70","15.75","16.00","-0.60","145",
"104/09/03","213,000","3,433,400","16.05","16.55","15.60","16.05","+0.05","126",
"104/09/04","144,000","2,351,900","16.15","16.80","15.85","16.35","+0.30","115",
"104/09/07","92,000","1,518,500","16.35","16.80","16.20","16.30","-0.05","61",
"104/09/08","51,000","819,950","16.15","16.35","16.00","16.15","-0.15","31",
"104/09/09","300,000","5,038,850","16.55","17.10","16.20","16.85","+0.70","196",
"104/09/10","170,000","2,919,950","16.80","17.85","16.40","17.60","+0.75","116",
"104/09/11","193,000","3,454,700","17.90","18.15","17.60","17.80","+0.20","131",
"104/09/14","194,000","3,469,350","18.00","18.20","17.50","17.75","-0.05","99",
"104/09/15","105,000","1,849,050","17.70","17.85","17.30","17.40","-0.35","45",
"104/09/16","157,000","2,717,250","17.45","17.90","16.90","17.50","+0.10","107",
"104/09/17","101,000","1,763,050","17.50","17.75","17.25","17.35","-0.15","77",
"104/09/18","268,000","4,594,300","17.25","17.70","16.80","17.45","+0.10","142",
"104/09/21","75,000","1,282,800","17.40","17.40","17.00","17.00","-0.45","47",
"104/09/22","386,009","7,076,368","17.25","18.70","17.10","18.70","+1.70","184",
"104/09/23","1,717,495","34,644,672","19.05","20.55","19.00","20.55","+1.85","897",
"104/09/24","2,303,100","48,637,344","21.75","21.85","20.00","20.15","-0.40","1,312",
"104/09/25","608,126","11,980,194","19.50","20.10","19.30","19.70","-0.45","345",
"104/09/30","522,000","10,845,550","19.85","21.60","19.85","20.50","+0.80","353",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

