"10211る 4916 ㄆ猋           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"102/11/21","5,518,675","250,936,617","44.00","47.50","44.00","46.50","X0.00","3,837",
"102/11/22","2,970,000","135,421,750","46.50","47.30","44.50","44.75","-1.75","1,727",
"102/11/25","1,637,210","71,309,784","45.00","45.30","42.50","43.00","-1.75","955",
"102/11/26","1,943,480","87,407,878","43.30","46.00","43.30","44.85","+1.85","1,240",
"102/11/27","888,402","39,542,547","44.85","45.40","44.10","44.30","-0.55","632",
"102/11/28","1,625,850","73,243,480","45.40","46.20","43.50","45.00","+0.70","985",
"102/11/29","1,066,027","48,485,729","45.00","46.00","44.60","46.00","+1.00","704",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

