"10501る 4916 ㄆ猋           らΘユ戈癟"
"ら戳","Θユ计","Θユ肂","秨絃基","程蔼基","程基","Μ絃基","害禴基畉","Θユ掸计",
"105/01/04","68,000","1,415,800","21.10","21.10","20.40","20.60","-0.30","36",
"105/01/05","68,000","1,393,500","20.20","20.70","20.20","20.40","-0.20","38",
"105/01/06","87,000","1,751,350","20.15","20.30","20.00","20.10","-0.30","50",
"105/01/07","162,004","3,103,124","20.10","20.15","18.50","18.50","-1.60","122",
"105/01/08","109,000","2,045,450","18.40","19.20","18.20","19.00","+0.50","78",
"105/01/11","67,800","1,281,190","18.90","19.15","18.50","19.00"," 0.00","47",
"105/01/12","64,000","1,201,800","18.60","19.05","18.50","18.50","-0.50","45",
"105/01/13","69,000","1,286,750","18.50","18.85","18.50","18.60","+0.10","48",
"105/01/14","106,000","1,914,100","18.40","18.40","17.85","18.10","-0.50","65",
"105/01/15","112,050","1,986,162","18.55","18.55","17.00","17.10","-1.00","66",
"105/01/18","143,000","2,557,300","17.00","18.80","16.25","18.80","+1.70","102",
"105/01/19","274,000","5,560,550","19.15","20.65","19.15","20.65","+1.85","167",
"105/01/20","381,400","7,705,020","20.65","20.70","19.75","20.10","-0.55","242",
"105/01/21","331,006","6,866,127","19.75","21.45","19.70","21.20","+1.10","217",
"105/01/22","338,050","7,471,962","22.35","23.15","21.30","21.30","+0.10","200",
"105/01/25","84,000","1,786,650","21.10","21.40","21.05","21.25","-0.05","68",
"105/01/26","74,000","1,534,900","21.25","21.25","20.50","20.55","-0.70","62",
"105/01/27","516,000","10,259,100","20.60","20.60","19.35","19.80","-0.75","186",
"105/01/28","65,000","1,305,250","19.80","20.30","19.80","20.10","+0.30","45",
"105/01/29","94,014","1,931,589","19.70","20.80","19.70","20.45","+0.35","67",
"105/01/30","203,000","4,283,650","20.50","21.35","20.50","21.00","+0.55","124",
"弧:"
"才腹弧:+/-/Xボ害/禴/ぃゑ基"
"讽ら参璸戈癟箂絃﹚基筪肂ユぃ╃芥夹潦"

